DHX15_HUMAN,G3P_HUMAN,HSPB1_HUMAN,ENOA_HUMAN,NPM_HUMAN,HS90A_HUMAN,HNRPC_HUMAN,HS90B_HUMAN,ANXA5_HUMAN,H14_HUMAN,CH60_HUMAN,KPYM_HUMAN,ENPL_HUMAN,PGAM1_HUMAN,NUCL_HUMAN,RL13_HUMAN,CALR_HUMAN,S10AB_HUMAN,MYH10_HUMAN,RBMX_HUMAN,LPPRC_HUMAN,RL28_HUMAN,SYAC_HUMAN,HNRPM_HUMAN,RS23_HUMAN,TYB10_HUMAN,RS4X_HUMAN,H4_HUMAN,RL23_HUMAN,HNRPU_HUMAN,PSME1_HUMAN,EF1A1_HUMAN,PARK7_HUMAN
11.70283081298582,12.16725388203699,12.317563073623608,13.000661540125272,12.670971079230382,12.272524382288125,11.397361677480125,12.51606831540915,12.139953191682356,12.536043891752216,12.280993553779561,11.290459712668452,11.763778528866437,12.652704563034604,12.502715732446129,12.219054910381864,11.223473612186309,11.433248283547815,11.138942123875305,11.759278258886853,10.851542764316669,12.287802478763014,10.691272370750873,11.559241275567592,12.275411108492282,12.054795113262681,12.602981820472056,13.393297149791518,12.733499468187464,11.507921999642322,11.086709131326282,12.98465624384375,11.536848554077016
9.428426749381586,10.010098979313922,10.317860857992754,11.668705774908132,11.30570279819785,11.041103376198159,9.730314887206381,10.824714676983893,8.762967234590604,10.28982063698213,10.280878372342197,10.058388284357664,9.878403251726636,11.688145503871965,11.771758319988555,11.423632788947216,9.232959179448653,10.027007462043905,8.71944264785838,10.203488447862163,9.91578790501587,10.781366701103765,10.18623942508891,10.351603370201724,11.60276330694051,12.215890875131235,10.39470682627033,11.081102403131329,11.130635841625676,10.785795226686174,10.466579367562279,10.888978638745991,9.986875844215948
9.875155106626076,10.34575505322411,10.526454813138608,12.22093293632025,12.723357105646736,11.385471606819005,10.6262773524097,11.14434339963768,11.326240352887062,12.141080123300137,11.218058513269906,10.831367484443845,11.200616862512524,11.724340767956619,11.96037216382841,11.49584708999305,10.010070361082434,10.387668738073474,9.62258630804767,10.894190546493258,10.298982633732681,11.650563573233429,10.369155476965316,10.606153788519064,11.176706668681888,12.136627399278924,10.80886244386112,12.193592773266099,12.099764978328537,11.313772929742576,10.065375050468875,11.521739558116778,11.021399520574347
10.97281059418531,10.797964467895401,11.129511982622248,12.35883548368577,12.879288040555231,11.911386572271718,10.955670507184161,11.666372413248165,11.01194700884075,12.16353693790471,11.652213909514611,10.792251545410092,10.355802385688321,12.446305379779687,12.30225468180134,12.03378115118612,9.965465355485735,10.563545567683752,10.409347209177817,11.169090984348923,11.094258581102414,11.925180651606043,10.678469599203243,11.476635950092485,12.492564401086716,13.041162906081897,11.992292834594219,12.822085341357711,12.088064830051735,11.589673035042406,10.675343607144955,11.981681101782758,11.335841048366365
10.528321277009443,10.778734303958695,11.357880983003016,12.187325447756535,12.775342485092448,10.972219937823114,10.756269530480536,11.978233352543981,10.729296131035934,11.125963511129866,11.342550482958016,10.980454007664552,10.942274042146257,12.06004043860753,11.973032641687128,11.657612686132701,9.889959158725912,9.881632628438059,9.700657262593005,10.96581849063882,10.630511975435825,12.339004794951105,10.383437334419474,11.038225306063289,11.838155611252379,12.586397194494856,10.656752666853109,12.292562273054022,11.70802428158123,11.575401288225432,10.312938976552795,11.11661978990197,11.199396075536232
10.559846151473288,11.205110144246145,11.85630698427778,12.266105898925694,12.348532674461527,11.834938823720245,10.861379055132442,12.173024066047777,9.746158411408393,12.388184605961214,11.25605456861597,11.230509628099481,10.841632239936963,11.932179983378774,12.433555332046344,12.27197710033298,10.138666622187573,10.901424704453351,10.283418250341919,11.222705468815052,10.718297865375078,12.413135697751157,11.240471092398295,11.14302614200758,13.037524337528717,12.66773247800415,11.96384353707579,12.545669723386888,12.260908921287559,11.412633651016623,10.56169483741921,11.043214471334906,10.985167379014285
10.100086027970097,10.793091874387802,10.20604993691169,12.617011370124956,12.836342162796626,11.591858637040724,10.57759767614773,11.541348673222243,10.680486905131707,12.762287581132583,11.728899499210566,10.826721394651937,10.57053363354866,11.712173019069496,12.546144636750487,12.084455296328324,10.476183765749118,9.733787067570377,9.046123492217452,10.964044572023798,9.875640857551495,11.417411120520205,10.19963574227724,11.259894646995404,11.569586801039609,12.830606685398037,10.785723646898857,12.369518129425241,11.417679707801137,11.151405304846179,10.087771005834812,11.783376643901605,10.83675931443409
10.63518954016018,11.006192135775784,11.154885440550226,12.36944856893861,12.637845195274187,10.876124772097402,10.687583075086193,12.009607255048591,10.890167716174915,11.65553194315011,10.914276862087059,10.648461271719054,10.52094862032474,11.77633501613468,12.080749120325489,11.399797767125442,9.580339398869333,10.445360824332349,10.042236181183705,10.874437043806967,9.694262711156636,12.024581750359665,10.90995368832768,10.967212508187048,11.604711981699266,12.65187138068173,11.081109114890515,12.748026129292535,11.308270144938895,11.377807983617117,9.361085766281567,9.896729476640855,11.294290124310093
9.997349074245777,10.592266266174656,11.272223259435066,11.729756033987035,12.749087275218812,11.238639947244048,11.030544663913169,11.403208488726554,11.021065761349055,11.861800250044983,11.075521713383703,10.63712297003194,11.36567652692978,11.804401364602427,12.285892668853517,12.053368320149938,10.166526178562798,10.078229630566865,10.439257622989752,11.593965214577128,10.118334864963597,12.62265325654254,10.334933877180918,10.95170055892146,11.840561093496632,12.60245616076246,10.340519705145264,12.151265601099915,11.760067969229095,11.5781277169178,8.811453780106778,11.419183314101442,10.271994902925782
9.13044222904025,10.564333930593406,10.049352476535097,11.461914378905215,11.519201324694524,10.68259509154832,10.12668810558206,11.396374039471878,10.354239189119408,11.36032477833634,9.680223844831879,10.213184354936107,10.119663102337714,11.661147475257849,11.231423252556416,11.825999778736849,9.75740687183142,10.942951619322647,9.685727914131899,10.807064731827118,9.339709985778622,11.258300311741436,10.010666467151273,10.85735951523894,11.504533242907831,12.191848257854504,11.227770547125616,11.537681882719172,11.41301326472665,10.749118865741922,9.428183341229065,10.61846933461831,10.581303621355087
