A0A075B6Q5,A0A075B6S5,A0A075B6S9,A0A075B7B8,A0A075B7D4,A0A075B7E8,A0A0A0MS07,A0A0B4J1U7,A0A0B4J1V6,A0A0B4J1Y9,A0A0B4J2H0,A0A0C4DGB6,A0A0C4DH29,A0A0C4DH31,A0A0C4DH35,A0A0C4DH36,A0A0C4DH38,A0A0C4DH42,A0A0C4DH73,A0A0G2JMB2,A0A0G2JPR0,A0A0G2JQJ0,A0A1W2PQY8,A0A3B3ISR2,B7ZKJ8,B9A064,E7ETH0,F8W696,J3QLC9,O14791-2,O43866,O75636,O75882,P00450,P00734,P00739,P00747,P00748,P01008,P01009,P01011,P01019,P01023,P01024,P01031,P01042-2,P01593,P01619,P01706,P01714,P01721,P01762,P01763,P01767,P01768,P01782,P01817,P01824,P01834,P01857,P01859,P01860,P01861,P01871,P01876,P01877,P02647,P02652,P02656,P02675,P02745,P02746,P02747,P02748,P02750,P02751-11,P02751-4,P02753,P02760,P02763,P02765,P02766,P02768-2,P02774-3,P02775,P02787,P02788,P02790,P04003,P04004,P04114,P04196,P04217,P04264,P04275,P04278,P04433,P05154,P05155-3,P05160,P05543,P05546,P06312,P06396,P06681,P07225,P07357,P07358,P07360,P08185,P08603,P08697,P09871,P0C0L5,P0DP04,P10643,P10909-2,P12259,P13671,P15169,P18428,P19652,P19827,P20742,P20851-2,P22792,P25311,P27169,P29622,P36955,P43652,P51884,P61769,Q03591,Q06033-2,Q08379,Q5T985,Q96RP7,Q9UHG3,Q9Y6R7
20.029986809679883,20.436496548915088,19.818651048951015,18.8574218243599,21.499963771874427,20.51028003562133,20.696113296723546,22.01611438365208,22.01457522401401,19.884065182578365,18.503394240882614,21.058685258445337,20.61096059508637,19.521693887947027,21.178780458130767,19.03063122701028,20.857027864123314,18.544429456292235,19.136246545012355,19.548014725435692,21.781518291584995,19.33046945926831,24.236679760943208,21.019428275112155,19.96492556831931,20.399119678653555,19.84768459616749,20.530208086696998,21.197581758554204,18.764297908445883,21.256216007437857,19.779989279825323,18.559978846422634,19.739523830235097,19.547873813019965,19.467290879104336,20.164962433675928,19.324584969073996,19.852529096412532,20.02369791335775,19.731229223181817,19.287952140878787,19.863152957238967,20.014069319375334,19.683193870760718,19.2376888538336,19.919611128476532,20.36783823655903,17.151803946336344,18.672684726152568,19.145039290175024,20.62901639808764,20.801713800118662,20.960424917351855,20.13952975503854,21.706653139858737,17.71837681161569,19.36152988899123,21.07618209993583,22.160631703333536,21.219986308231164,19.85441546500306,20.59791384716872,19.920670631817178,20.336176192579096,18.40268213404536,20.27853219021766,18.90025858191873,20.277846747603974,18.16610865496736,20.37991049168076,19.149869087280933,21.055847180450364,19.10644511770131,18.680034176913978,18.131555857627717,19.61733168128154,19.588992612300462,20.131429995679024,20.54748366109231,19.260399695886882,19.86361556665707,19.218852335204733,20.03318216183891,19.93486107840771,20.025841546318894,19.4887687813659,20.809517601880046,20.52552794980465,19.794003683031036,19.858216504548412,19.750166473669882,19.502693309223634,19.24908031401726,18.608558364060773,19.096318437387897,20.016207565769996,19.485931678296513,20.30479372812236,19.27245516144226,20.304268334102915,20.378746578671606,21.426715271064097,19.71032895716111,20.534215205650174,19.726549918659487,20.037641401307873,20.821059514336646,19.87925371569055,21.205367505888788,20.21075731154627,19.235713558687802,20.762092727445022,20.078967802142852,22.087757557177685,20.569212799429884,20.337613033802743,19.36958399833148,19.86874194823214,20.617945486970992,18.32715822557572,19.24848246522577,18.91371980050422,17.926024187058847,20.11207684687222,21.061644789849172,18.958213442754612,19.638292222572492,19.621596482126616,21.020674744400306,20.514176132992795,19.72871861620355,18.831212426996366,19.13652381044389,19.071866825435222,19.60436565077514,19.33031294733055,19.356478040289147,19.75200592649576,18.3804433869826
20.115988599223396,20.83259569112563,21.000849459842023,17.650067450607587,20.94045297612989,19.635757929929053,20.909315472936143,17.70849860559414,19.577591411533348,19.592121878614417,19.205940742630805,21.115526910647706,19.786350525537006,20.087490788583565,21.583383986288023,19.676810132125855,20.177068392363466,19.58123434936787,19.846929574299786,21.269638605211078,21.858623152442483,19.5372931763523,25.171558645229812,20.66372551880107,19.710713343228793,20.554970972979575,19.926412139513367,21.088653138077632,21.03854033752396,19.23489710215193,20.029931147775955,19.287700854660404,19.746525640808045,19.075767650475132,19.902753157602934,19.64242993859647,19.944182861668704,19.348074049132347,19.643024794869028,20.176458347921002,19.49177073230685,19.912789564576077,19.869972476179548,20.330341819151705,19.330457260158035,19.41520205173741,19.66384674234284,20.002346194248013,16.692327154421115,19.57439088344585,20.871763377814936,21.323321661859033,21.383359801025122,20.61877869897479,19.900351214723077,20.761768536212685,19.29844104995278,20.879819538515697,21.157493851128027,22.645523086331053,20.736651009026776,20.02192246545463,20.73916891392949,20.508919469229884,19.76736212767085,20.101305895615468,20.325571861419355,18.566999878811977,19.035511667241796,18.121912261690483,20.522535828241924,18.449181053376943,21.796296052551124,19.19030793215045,19.219066128323007,18.452572962231848,20.45070772416603,19.59142115411407,18.421545880559623,19.82964008024347,19.65950958476833,19.76776140146858,20.46405071498149,20.163876605272456,19.82776019613387,19.950895879502756,19.16869960349545,20.695214752812515,20.607892657728573,19.760679199531708,20.155269343783363,19.405544195021324,20.1274390089653,19.712453728052687,18.930634195728228,18.984063886599415,20.51230038240977,19.66648715698125,20.4240530676199,19.766728104577012,20.446014081094738,19.942422607782124,20.489278431262285,20.210114339947612,19.598424198103405,19.92635148504832,19.106648920710537,20.03025270693718,20.519859757999935,20.802929598687477,20.176524702091996,19.071369510838764,19.5545564875591,19.983448003280536,20.017636745053462,20.345910302760956,18.952478629243853,18.5468680159681,20.338420435554617,20.654287535956325,19.21568881324303,20.79373831861131,19.16228168000778,19.70566630086555,19.98961415690298,20.05948637024492,20.506910872707206,19.489037728126426,19.895546162407175,20.998966743624933,19.96720289102406,19.513402753550125,20.784569808494744,21.309315500982084,19.97769060199097,20.312171282684925,19.685156425098516,20.678270126762722,19.646629135485103,19.214029935121935
18.13656098655843,20.201219734026658,20.34260332797961,19.432000868468545,20.577764100764284,19.620340347614782,20.91276750321285,18.69921077024015,19.633900285422992,20.48336884338187,20.67733763935582,21.33047161070165,19.126491771746817,19.56321554321265,21.977736256324274,20.140536059617656,18.929094735142193,20.51159173627636,19.57774162455563,21.589975609791466,21.080881426354058,19.125486789635847,24.963088584785414,21.444472478534372,19.539752327797068,20.392422946666837,19.829234976800414,21.05380732156474,19.781855574106988,18.238064520967058,21.13840156164371,18.933069098493483,19.662756437884237,19.868627017685146,20.037442438106883,19.598226912105588,20.500222673401222,19.263462416450043,19.6225925459363,20.39712359734865,19.911991739936553,20.323648312369578,19.620972670050424,19.939561860454933,19.728265667027355,19.630330720207013,20.048230949083813,20.711705147808075,16.87230099175469,18.682282203630365,21.45882971477929,20.83489430834398,20.377024370471528,20.57649511846907,20.609243580538006,20.44712623521334,17.151871305135277,20.911825876902054,20.93594573482896,20.66192327467541,21.327486362393856,19.651118258841638,21.083440082465025,20.591024071845435,20.365931086190553,21.563618898355845,20.42013800141194,18.31437496886283,19.073069347753297,18.39750830655754,21.212926134334282,19.263312441221792,20.804472196037032,19.11500819706342,17.525969067232634,18.39516467132889,19.84491037564071,19.928856029669905,18.863815704456666,19.899479899270037,19.510504982558594,21.18361974492312,21.97290566903838,19.954527261559168,19.8324024586173,20.12300661712058,19.22509138255542,20.61632626364859,20.464891371009763,20.396814005467153,20.123017271492063,20.165151017879946,19.69062789823657,20.072822279378002,18.534166418051264,19.28544538300146,19.937100481167683,18.052411235031634,20.136276213096895,19.043278727026347,20.06624984053687,19.381225563945364,21.20828294162,19.599955977951662,19.964881428222327,19.539123208454466,18.845616734466034,20.41353172588222,19.170146617442565,20.891839119618346,20.008947479231946,20.313864291528443,19.79627955720098,19.758798340270122,20.344811767980154,21.561919294030123,19.735417016484067,19.234109919442453,19.715989766846352,20.636883059619418,19.175521773945206,20.32546166143922,19.364898749015612,18.301350701278334,19.675340821033448,20.647849094268935,20.615586665806433,19.71542819033948,19.44624793848687,21.238301231387993,20.00684794702158,19.337348967909975,20.35150724705589,21.400783686574677,19.41915725709395,21.16217093690405,19.75446041327195,20.13575127201489,19.436789672257916,19.334816859499078
20.234680024417305,17.28446506327266,20.23394384927784,19.420236798812883,23.527134767884355,19.58786244289188,20.887997538652375,17.66643613047022,19.51816830369991,18.83048177138498,19.68024427716759,21.214959636543608,19.587937105803842,20.75635043138754,19.022747201790985,20.24139528700062,20.628690219002895,19.450058833087,20.15381295685816,20.64965505219531,21.809829349520943,19.81004707514488,24.67919266444557,20.821880227848695,19.57998430188583,21.008173425952396,20.322153960917515,20.676344546546073,20.672712589477893,17.839932223266448,22.082711433646544,18.82190758172227,18.44006276877897,19.686901163988484,19.66703048653651,19.723798602901482,19.947564529359347,19.5215828517206,20.461757719845917,20.177704572419575,19.273649148857565,19.235640792120027,19.66092889939872,19.875729655222287,19.833015220366686,20.098291737279478,19.55781913117504,20.691422815967442,18.7584117531961,19.591105347537965,19.023079915797133,21.594041002423594,21.36956242578349,20.1371759524159,20.344476548927908,20.575371345166527,18.694200152948895,22.12113623275794,20.344708965552105,21.605535153301947,20.979501227082267,20.75713091301703,21.632306168891134,20.389971609647464,19.862415797544767,19.54141722593858,20.516602363952924,18.398813261396416,19.62102176784355,17.65718632025285,22.123929347382997,19.449022490941704,21.79258346508207,19.67074523534164,19.28941676818413,18.729923694079655,19.773805215944666,19.548047390305786,19.195974148589904,19.956540662836076,19.953088748878248,20.993289244319886,19.944948562330612,20.00880120425144,21.819036631007368,19.903994448110467,19.651368350205356,20.79575040953348,20.112053335428723,19.733447231052754,20.029992398302603,19.81368121085081,19.8809506681465,18.145105520697278,19.070370338422457,19.27843443427799,20.46156918714109,20.80849779605796,20.707529549593204,20.108649372537073,20.156335290144373,19.356439950308587,21.453023900664512,20.283001412857853,19.88245089850089,19.85863327646547,19.892844680047286,20.033336800258216,18.09723385974669,20.898446411254046,19.568120387404058,19.019060664716104,20.595633618580194,19.959491656280825,21.17823555277006,20.64559230215299,19.849912685999296,19.062935041394223,20.73658186505534,20.466618615863737,18.582287049026732,19.567229791503014,18.88481914328518,17.511348018910567,20.277843485957916,19.810782886325455,20.358807896395383,19.480933297330164,20.112262313153053,21.135149763048933,20.120525169879887,19.39578479695256,19.481084677775204,20.060311028733572,20.350334860509776,19.931966877823314,19.98388521239518,21.850733819324653,19.66740961512611,18.830102383530615
19.28914819001302,19.083843787953008,19.071734467415673,18.2955263428558,20.70546427841201,20.73874997303993,21.11932480089239,18.595156039680564,21.180562918220055,20.631734374497615,19.75232361425085,21.121907471839776,18.389660668371818,19.486347791705356,18.333955780494623,20.59374232318876,20.09142638905297,20.12130006658786,19.303715302972797,21.135922487600805,21.954350906578103,19.277438002298798,25.959297725247353,21.149004711673477,19.632860842861206,20.463169779478235,19.84075381971902,21.104195602203767,21.122251896067564,16.925880540617907,20.630307524517438,20.238235647316515,20.443742249647734,19.893946012034984,19.38334970851193,19.390749690728164,20.09281671305218,19.36941271546716,19.708303381761468,20.017651381914973,19.744878292733144,19.981504253555343,19.933359908245453,20.095117608854306,19.625334392250867,19.455658160963292,19.75893007079403,20.078719440821285,18.467142371195237,18.974182258261752,20.361267344076346,20.114438550879356,21.33969131270986,20.235364378435314,19.482304980939315,20.514148528720078,18.517332539941886,20.79187651925113,20.868861876080917,21.699176024697643,21.281802719818046,20.960994421296522,21.128883644380952,19.853195366401017,20.559883576521443,19.790321305332007,20.419641442812146,18.23129668463107,19.6305293769884,18.288146204734826,21.926096008680773,19.143061115405857,20.73380107680692,19.484212555040116,18.966009483399507,18.545091085149103,19.938219764170157,20.152757961646216,20.764163609415547,20.448067903503926,20.215135092457153,20.222783906490335,20.79010130943688,19.936633403867816,19.765447788709324,19.929513434958704,18.316224367411415,20.762782306086056,20.27083921565587,19.267237669482153,19.984388190815892,19.770546505041832,19.808566383398237,19.896839876865414,18.5078184923656,19.052930081310514,20.06072519366367,20.586574213498167,20.41509683475324,19.39107583236829,20.277955869440298,19.537432617745868,20.96461095999133,19.566704542741025,20.104069507495172,20.21592029832867,20.083574326037255,20.1307210573907,19.60672920346518,20.099671107671742,20.564088746701923,19.863421598742686,20.57292175372247,19.55883160614405,19.15962455600445,21.582838462218355,18.111403354141427,19.17516218569332,19.07600565223523,20.417833603550296,18.608759270849383,20.836475660816994,19.633754314076278,19.011110014776033,19.744898400238384,20.46751796126889,19.397962385358696,20.04739934113634,19.227645339490923,20.476789916863495,20.426838143754527,19.786821276017303,19.469275460587088,21.14452598043052,19.678006347213103,21.22282289806942,19.733755524924568,21.570908581360744,19.649053817482795,18.65350648250329
20.109025163556367,19.139214596215083,21.691769210899583,18.292470802103807,20.362391387537958,19.292136375738583,20.419907402662904,18.447536543908335,19.570246260921856,19.50574212599667,19.13329341262895,21.318809824452682,18.895763763184988,18.41761564838618,24.031784803712053,18.84662302513441,19.941660312325272,19.472968867100874,19.257659727354927,20.8091861959144,20.733558588385936,19.557062569037086,25.0416881278045,21.586588179895426,19.57229861531638,20.59922797967575,20.116225060439564,21.55291290962749,21.324223283912247,16.922020831907542,20.890739132200604,18.990610529120048,20.333316937040784,19.684326501053324,19.880790743773026,19.03044296687589,19.94485194320793,19.609095281839544,19.146990518830712,19.890777265762857,19.78494460535075,19.4503472760406,20.11530246624115,20.145640139765757,19.85100023063096,20.506674545662534,20.556092580739936,20.92503275542506,18.36580880636849,19.40865995390573,20.348205651287376,22.77878532755907,20.9453855379851,19.988383640863223,20.544239622323676,20.417813452130925,17.62028487884483,20.170176134624516,21.165374776415018,20.182992959277136,21.13151475005346,21.227303031133403,20.773989147024356,20.717605515102587,19.4595242462693,19.99967041839067,20.368392921921846,18.651556031370525,19.160475523011854,18.528057856378823,21.75500055731218,19.735411565936694,22.74311308771799,19.669500320914945,17.99741193111884,18.132077650393395,19.781208511709668,19.36919718426093,20.615864746775948,20.462425758724276,20.579879046240013,19.77607626224172,19.630515083744648,19.77656552118205,21.48458062187675,19.943327946976456,19.410401722213784,20.39945965398505,20.327802348413996,19.78616311013923,19.963102385877892,19.744068111360004,19.793338319712984,20.06729056391151,18.45215860646335,19.432323578871998,21.182653146421437,18.777869708450993,21.127783073386873,20.449604921813112,20.196972926215462,19.085924054353516,21.077191286239028,19.535832934012536,20.767847181509165,19.51513294751235,20.67704462712595,20.293223265541204,20.3749981932171,22.28506602728102,20.035488111250146,19.708661736945015,19.465937492796158,19.299346649532286,19.51982785609192,20.119441840738755,19.618553641529605,18.95377982845154,20.047646273707404,20.717126421901835,18.795571164203906,21.188452214120627,19.090213347884802,19.24400629773612,20.225310650495633,20.096336652442268,20.460855246516914,20.140238369023688,18.99218806027453,21.86924504203818,20.309602283492218,19.400398826005077,20.63082973215768,19.713745229069804,19.256137256569332,21.67186306628998,19.291751467461953,21.28948388565318,19.16318184003721,19.190886048984552
20.316267193954275,17.125692454253063,19.50323110838632,17.983928994085147,19.897820208831128,19.767107008711722,21.27752970381331,18.653633170073217,21.725555433346216,19.875240484790247,19.490007083059357,21.313601187339803,19.534957966248708,17.391667826703014,22.528439332471233,19.62452137160758,20.267116033488634,19.485095095207804,20.076112965831157,20.737866455640336,20.979761229456557,19.373290740238616,25.39882236795595,20.491330200208193,19.97760801773035,20.411590615092244,19.6692771312489,21.449747856177563,21.159353491455633,19.88623516294551,20.992994984732366,18.88465004569654,18.648180211827352,19.118256471274915,19.860136110321015,19.548374795133185,19.796033383522936,19.551298915257604,19.90409902571628,20.05439851803623,19.720399960080517,19.349324665464664,19.952678765769864,19.904455269670255,19.668936093997935,19.50159833254362,20.17291793123804,20.420512145532076,18.967463505911205,20.927226841440014,19.369737077804913,18.702636282963105,21.75299920768861,20.260731945208207,20.913427800273876,20.10795193571607,19.70780109354146,19.705160895143685,20.889219438126553,21.317995857882998,20.891561438668873,21.240349002250362,20.698228412936245,20.121901386412976,20.269600731169906,21.27494390386235,20.31943825474674,18.551741065583983,19.554427139983286,17.685088081431196,20.10785862064938,20.40439248989408,20.025881154241972,19.630863451577497,18.496491484246697,18.07833560179346,19.738096850975424,19.613065368362644,18.94962246964357,20.518223835544127,19.04811435378714,19.5290236044489,20.59220234587978,19.72872259098213,20.478018389714684,20.1576784435506,20.434810147748408,20.751423820102296,20.409007337017172,19.68037190827909,19.936927257082186,19.988298743489295,20.014556924058365,21.81170987280483,18.378227793061377,19.909443000639445,20.368279396007992,20.52219508458407,20.738367175244825,18.769341710244053,20.00060188561725,19.62019465136496,21.0045216074382,19.738592774660873,19.78873610926052,20.258956661535606,19.331068952834478,20.657256136572624,18.926176123695573,21.844269078456083,20.33107236166217,19.849827583039126,19.326199217066897,19.64043627890791,20.78129163198232,20.75315181567852,19.136152287051644,19.428147026456784,19.420861482913395,20.24229662875302,19.458854832465605,20.35322928190113,19.317455409872174,19.713580559631747,20.51204592647109,20.789546637288073,20.007696529033698,19.77895606619992,19.362003240706233,21.792418910581127,19.98620526317786,20.088662446510263,20.548444992639332,21.655969127533705,19.384739431091905,20.545024344492337,19.84201474707619,20.133288756714194,19.458514220184675,19.07334185472672
18.608590868665473,20.784648639629392,20.437364134055084,18.152375865485627,22.023236127754537,19.05463985275401,21.252311913064293,16.195746818283784,21.849976964021035,18.87039077644896,18.04145300445052,21.220471692755588,18.591943353913553,18.830107505569625,17.179722395088024,21.74768577288932,21.552265643519164,20.497761118427565,21.133786569047153,20.47303166268189,20.600204202012463,19.273639436670813,25.571898657910086,20.461350894136604,19.703564264922445,20.815857831106616,20.05777727946267,20.548871132126035,21.015146389695502,18.128064891819044,21.605404806456587,18.79827492441929,18.543809867420677,19.91090100102939,19.57296237994475,19.197603985645454,20.4359735108612,20.59489356429193,19.77833844662947,19.984778054330192,19.56812043084188,20.09017386170404,19.816662370311832,20.111367305481206,19.452445606111798,19.852814470380135,19.730108234756628,19.97671410992709,18.22349577655888,19.617015055271114,18.74011604050132,19.928876678810084,20.749268475192995,19.33227031365295,20.53812180928445,20.951191273776654,18.880802530866987,20.469614308606534,21.03626689262087,19.016989197677688,20.750284259624877,20.837140180205388,21.11396023132144,20.731620463314083,20.76662825190879,20.585058576726393,20.449096153493475,18.14083351444986,19.518935659750408,19.08649067214256,21.643763904975014,19.506149657914527,20.522432046824964,19.598003248020667,18.733655363665346,19.77172996732754,20.257213960636147,19.769262620146804,19.05134643943037,19.98194451110189,19.87263105244522,21.032131434926956,20.00164147872909,20.212640991830757,19.63751614442466,19.912481781764416,22.012268206781382,20.467411537697703,20.133603936757172,19.60330261854959,19.989433711279514,19.801674259240045,19.672243309083797,19.26634661323252,18.584232011107808,19.845706312810755,19.90909404030746,21.873456582929276,19.917299521979633,19.366389807349325,20.158511324720887,19.506459126037978,19.721684089177657,20.337953167507862,20.6702626616065,20.010755267176155,18.86745548280506,20.379251753266725,19.949096102722816,22.769766028386396,20.396731522442366,20.06930852885,19.859960120182695,19.82681873609232,20.480641438032727,20.14341071780262,18.894984158393257,19.15427640919256,20.422679715371128,20.403086678799106,18.977010209693052,19.969106290171442,19.305182061914458,17.57747803366506,19.948682033290023,20.506283266514124,20.282927646389087,19.86845112367817,19.165871218354543,21.155711435281827,20.36323703141382,19.492503886909155,20.099264257541293,21.98418019272793,20.18947220558787,20.344762930823215,20.39439177470491,20.567138609176467,19.6530685163218,18.84246059073675
20.007529123425797,17.429097244111755,20.18997021193603,20.080217701671167,21.73640737540628,20.50522611849969,20.734541259483276,18.098987798658474,19.316842901109617,19.668268087162986,20.972303938321787,21.731146768847186,19.12550259988748,18.791150349561814,21.87091029419635,18.755789031659496,20.526511911598778,19.525613994629012,20.03093608963863,18.65048111832744,21.238718512122464,19.128594035360692,24.850940035639816,20.973959262423016,19.640497341092846,20.90330101636047,19.618401849566666,21.802808349561047,20.79055471563397,19.586193801729834,21.798185453240436,19.40178253040293,17.99551190045595,19.82487869431969,19.470324893095867,20.283244179506987,19.71242591410343,19.099239777288098,19.979007889985656,20.0729446662579,19.392241496251543,18.704130062218102,19.91319873908957,19.991383062372343,20.220379909162006,19.579891640329794,20.66012123619012,20.546656572047098,17.80982943296752,20.002859433017548,21.61618349521462,19.848985139224965,20.8532965773064,20.116688507638305,19.194676672200117,20.63125160138081,18.529272216956272,20.693597125409912,20.376951766674047,20.798287487857714,21.228291053789896,20.087500911170633,21.36709354389461,20.200122530036932,20.06679043176997,18.415691874827623,20.44762669842922,18.689198925215806,19.482020280495405,18.989249140591316,21.616634890900503,20.194484884536845,22.451486983595107,19.507240784563574,18.97364681296152,18.76184843242854,19.66700267538019,19.381017863628678,22.04285565888384,20.383406281442987,19.71888090571316,19.90102129370317,20.534808213304746,19.9131181505395,19.554095986844022,19.830222905326952,20.736073663122635,20.682542863888557,20.348606610564406,19.775258210052836,19.771544222360372,19.56714961545626,19.853812426050556,20.724451185266318,19.22763863428902,19.157969069447066,20.81848122285226,21.045811633839268,20.60999256032183,20.3548705865462,19.64816106460798,20.231417346608037,20.44357263348513,20.438484510044677,19.928718047792426,20.14683873934458,19.17182073527392,20.37347592465874,18.983123950619262,20.815542121706315,20.700461757835715,20.12969128451626,20.0225689594654,19.998245585490054,21.736524862468162,19.876671136282475,20.084187992436927,18.939023721049693,20.03626599494796,20.83649041928135,19.255944115161068,20.08712251175363,19.60447286321066,18.866456236606673,20.29255260851424,19.862230870174425,19.0688993544057,20.007405776289847,18.607638026769283,20.69198001864217,20.316135334117725,20.125932063809522,20.579543616639473,21.878934417329592,19.878024534305517,21.233830282354756,19.538616757745363,20.93273924442564,19.48634798961836,19.257031472647547
20.95537571398683,19.485882582406006,19.560354930873093,18.309035464112235,20.0774002888644,20.676217497085123,21.34625032945344,18.899052602197496,20.325108014690425,19.671101763935543,20.16967085972023,21.05082534983909,19.33178087848363,19.120256265830694,22.08630559263259,19.926680149357708,19.008351108321914,20.16783006437397,21.93599484430828,19.932543692452615,22.432013682872718,19.87715903549659,26.214873647772443,21.26951754669872,19.389107822181632,20.97450970364314,19.49062717314367,22.242515655078776,20.5366687612741,19.297985408758066,21.45816182151113,18.947383915748116,17.79004472749945,19.79435981365709,19.66298101883249,19.889657916374397,19.967142925336482,18.911327885635092,20.336652131617942,20.07217648233272,19.59155288966633,19.859743710784514,19.362504407482653,20.054702722025922,19.84863411241326,20.188157359853328,18.97708886210754,20.108293761891588,18.392283776600458,19.687661515697403,20.4057513973776,20.64464420327823,22.244686164351435,20.2449771228131,19.50533470183205,20.988746943555956,18.46208333501758,20.81610976125557,21.024167558389873,22.323311048990718,20.82040693166454,21.56850226358274,21.239045818572738,20.217082070410335,20.214531461907427,20.0282036324883,20.45233583748788,18.514780098997125,19.844122473890703,17.353418902527412,21.215883969668862,18.607523219035315,22.07549917335137,19.798544993681578,18.966654950234737,18.151256510635026,19.8275665076027,20.412728592802008,18.809871890505413,20.164884295933103,19.2243690853371,20.547425574512708,19.55793479166213,20.024212535769962,20.73089730554126,20.12135054403148,19.435863024778588,20.77975906671608,20.936787619728317,20.520478955940703,19.775549948748683,20.2273064528989,20.011844249805122,19.53795924518132,18.519786780467893,19.20910351865911,20.989179089231616,22.212184221346547,20.79309029124776,20.832697147453697,20.905699730020046,20.198140999632862,20.44634444795189,19.646144386089173,20.920442714565063,19.80177349653258,20.017826799116925,19.7631837415123,19.003189916917254,20.742654909708477,20.122662904756528,18.651227686975616,19.512735620442786,19.43335070663386,20.297849770432258,19.47330302464362,19.114371584045983,19.750386065286033,19.663394314605036,20.77367718079949,18.450933566954607,21.371341859466025,18.990599976238666,18.89074272791805,19.73463772921368,20.688045334681778,18.888402887210614,20.261333856914643,18.94630636817379,21.08559924197786,20.649624072065286,19.40517776849515,19.990166855093424,22.53785318511353,19.862775721870108,20.968980476076876,19.67111705446628,21.225058457143337,19.48799096458047,19.48223613047412
