EGFR,IGFR,SOS,Ras,PI3K,AKT,Raf,Mek,Erk
37.0920509582759,5.20985511004442,49,47,60,100,22,72,84
34.8668588693259,5.2980507177818,42,42,67,100,27,77,86
37.0632733615844,6.11407310072304,55,47,74,100,23,70,85
33.8523947383567,4.86084211548861,51,50,72,100,27,81,89
36.4991182762696,6.24358717483962,49,53,69,100,20,70,84
40.9969423867431,5.17444362959085,47,46,74,100,33,76,90
33.1670879127642,5.55614541710287,48,42,63,100,22,75,89
32.3103852400408,6.11706551398168,46,49,61,100,30,79,87
39.297962276998,7.28670531495122,47,53,69,100,28,76,87
37.4390133563589,6.19781281111539,48,44,58,100,24,66,87
37.2394768222067,4.60459355846951,42,49,65,100,28,74,87
38.7652589072049,4.59302989735403,50,46,67,100,34,70,90
41.3575821510833,5.74041923277863,47,51,63,100,30,74,90
33.9418404001055,5.09773706678906,39,49,70,100,22,76,83
41.3491187879454,6.28553060410532,54,50,70,100,25,71,88
34.4831306611393,7.72745287255359,42,40,59,100,25,71,88
32.1457539902316,3.67833687506132,51,39,61,100,20,73,86
39.2354308677089,4.17064116895208,48,44,61,100,29,75,87
36.3770160497239,5.84910110462978,50,45,71,100,21,76,87
38.7453007616678,5.78789977365537,49,45,70,100,22,66,80
36.4975476559463,5.45744092011586,51,53,70,100,27,78,80
34.5905650753973,4.2008257002592,41,47,61,100,23,66,88
35.1431880208549,4.47474113717928,37,51,62,100,27,70,92
36.4847728195288,4.61159387588528,45,46,65,100,19,73,85
33.2853000586507,6.51802482070415,48,52,67,100,36,79,87
32.3752229479836,5.46515714796821,40,43,54,100,17,67,84
37.3331841385728,4.3750452494945,46,49,64,100,26,74,92
32.2962355591841,5.70282031179164,39,44,71,100,14,66,83
35.6607977937468,5.31009618812417,45,40,67,100,22,71,86
32.727239416008,5.55995564232861,51,48,70,100,32,73,84
38.9308087309317,4.76708775772363,46,52,63,100,23,77,87
37.6816841997549,5.35297481177516,38,38,55,100,21,79,87
36.1739169350975,5.91738818404582,51,46,66,100,17,71,85
34.0487558012048,5.41170577365624,44,47,65,100,18,63,87
34.7823460058299,4.76398941536218,40,47,62,100,27,75,88
38.4068953819397,6.33813811095155,46,60,72,100,31,84,86
39.2069624019224,6.87482120062937,51,60,71,100,33,71,88
39.6267505752464,6.35868253008728,49,51,70,100,28,75,88
39.0982179613381,3.22326247829116,44,46,68,100,25,79,91
33.0601184053783,5.44632125693826,57,47,63,100,25,74,89
33.3153792237985,5.2802419361611,51,45,66,100,26,77,93
42.5450948222885,6.31355818207474,51,45,69,100,31,76,91
36.2623762454295,5.85395474496065,50,52,68,100,34,76,84
37.9474577867984,5.1139389762809,49,49,68,100,20,72,88
39.0336855062436,4.11320524455385,45,53,63,100,28,67,88
38.2228268722351,3.82694366296399,46,51,67,100,33,72,87
35.9435893037519,4.49524167815656,45,39,62,100,27,70,91
35.086919410337,5.94206856583521,42,46,66,100,29,77,92
35.6346935212867,5.27325341025427,46,45,67,100,35,77,92
41.8100050518035,4.59160066555247,45,51,69,100,28,75,89
36.3161626004456,4.27368288283401,44,39,52,100,18,67,86
33.4214363303674,6.19079466984708,49,49,68,100,23,74,87
32.2573965252254,5.31011674394449,48,45,67,100,24,67,86
33.927348847815,3.57220775650837,47,50,61,100,30,80,93
33.8078214920387,5.20419515075324,50,41,71,100,23,62,88
38.9029356619063,5.92041285709204,51,42,58,100,25,62,87
31.942637509437,4.89887943715805,48,44,69,100,17,75,91
40.121746485002,5.91298760456554,50,55,62,100,29,81,93
31.3243899414047,5.91008711479617,51,51,69,100,37,79,93
35.9914479568234,5.43231090279701,44,43,71,100,34,77,85
36.1641395521696,4.3030849466609,45,45,72,100,22,67,84
33.2539552757884,4.92585545387183,53,48,68,100,22,71,83
33.7144771840733,5.42530279301049,47,47,64,100,21,64,86
38.0467559971003,4.56097947381881,54,43,66,100,21,72,86
41.2247255907263,4.95681854410775,47,48,68,100,30,76,89
37.0658778007935,5.99108591572341,45,42,70,100,22,66,82
35.747832869025,5.96341867913684,40,50,66,100,26,75,86
33.2268022686049,5.10248987088266,44,47,67,100,25,69,83
36.4472237805045,4.49889127587296,45,44,61,100,22,70,88
34.3304623110965,5.4003079396471,41,51,63,100,26,80,84
32.7577456564978,6.84219766632486,48,48,73,100,29,77,85
34.4689530785557,3.9551026704573,41,45,59,100,30,72,90
34.841601484639,5.80457731506874,51,41,71,100,26,68,86
32.251217991886,5.04994373696943,40,43,60,100,18,70,81
33.9751017891885,4.01976681677689,41,46,66,100,27,72,90
37.2532832162619,5.80082227607496,43,52,71,100,26,67,87
39.2513760732733,6.34652943599099,47,47,69,100,18,78,90
37.9149903313904,5.49821560136462,44,40,69,100,24,67,81
35.0155596515664,5.23354903348011,44,49,66,100,29,76,85
30.0384656334315,5.87109909741338,41,47,53,100,26,80,84
36.3514522695955,5.70375894158221,41,53,68,100,27,73,91
38.2186301587419,6.06851951595759,45,41,63,100,23,75,83
38.0696305511397,4.4564301404342,47,47,63,100,32,74,95
37.9111245758327,3.81925435979075,47,46,64,100,35,73,90
40.204490517251,5.99395894922645,42,49,69,100,30,80,90
34.748828016489,6.6640386070747,39,45,69,100,22,64,86
31.9932497944487,5.3224247363793,46,48,63,100,31,75,85
35.8450976533501,2.79773194897351,44,43,65,100,23,71,87
36.8527990799263,4.17340684890263,44,55,62,100,25,79,87
40.9401223558929,6.3788634309432,46,46,69,100,25,72,88
36.7543954766216,5.75836440933304,49,44,62,100,28,71,92
31.5236966958279,5.14523445333965,45,50,66,100,26,77,86
36.9812324259516,5.61895333423408,50,47,68,100,26,76,83
31.6239623695798,4.76366761315632,47,46,64,100,26,77,91
35.9943786016519,6.98968797234599,40,48,64,100,26,71,86
37.833562371962,5.70560928758297,51,47,66,100,20,76,88
31.9610124271421,4.86749477840828,33,39,64,100,25,76,85
32.0735969384026,4.94796451716354,42,45,68,100,20,69,92
35.7298840749057,6.2788989414466,54,46,65,100,30,77,93
39.5273789742341,6.36847728384387,58,57,72,100,29,82,91
39.0674475428615,5.76631474393212,50,45,70,100,24,70,84
36.5164430695983,6.32175428014045,47,53,69,100,28,76,84
32.1896666949241,5.55965818676258,48,43,69,100,21,80,85
31.8241994169103,3.7941061778671,34,45,73,100,26,77,87
35.672539998805,5.64710851004794,44,48,64,100,20,71,82
35.7752062295245,6.35482886494318,42,45,62,100,18,76,86
36.6419856166699,4.73846005324012,50,39,62,100,30,68,85
38.0175249959153,5.9653466925618,43,50,66,100,25,64,87
38.061845475799,5.61899193492247,46,50,67,100,35,72,85
40.7090405776897,5.07136872375485,49,42,63,100,18,77,89
35.4010829451769,6.26895061855352,38,51,66,100,27,77,90
35.8232364158036,6.04147647391501,42,54,68,100,27,67,82
36.9915335238858,5.30265340598554,47,45,64,100,22,72,85
38.5291738080949,4.57431314502841,47,45,67,100,24,75,83
41.9921889413024,4.90455579786801,52,47,62,100,35,71,92
35.7058122441538,6.17310203014986,45,49,69,100,20,63,81
38.3438098372584,6.38893951788347,42,46,67,100,27,64,85
39.5456434235905,4.27616359463593,44,49,65,100,29,73,91
34.9933973901273,5.0411150661527,43,45,56,100,24,78,86
35.9073426870425,3.39496444225769,42,48,67,100,34,75,91
36.2334051132271,5.09442901743768,55,46,64,100,20,77,85
36.837348694302,6.19568971568012,49,44,64,100,32,79,92
44.1516676636874,5.74660455061558,50,52,59,100,28,77,90
36.5193027056625,4.65765230957114,48,58,73,100,25,73,85
32.3164790212073,5.51867454259277,44,47,70,100,26,69,84
33.4268505308864,6.57151747411177,42,41,57,100,23,69,88
40.9993747657498,5.52161650620624,51,48,67,100,28,72,91
36.4721073887134,4.89365656903866,57,41,51,100,23,67,91
37.6508937298798,6.10806463304495,48,55,67,100,22,68,84
38.2658645571602,5.29404816803931,42,48,63,100,34,77,83
39.8506531453504,4.77542280675118,46,42,63,100,29,68,90
38.1877806129838,4.11868678548264,48,44,65,100,21,66,81
38.0062838071865,5.85531809311153,47,40,66,100,20,69,86
35.7504167629745,7.14072108595463,48,51,70,100,19,66,83
43.2029404238894,5.91535248374274,47,45,71,100,30,73,87
35.6082497924254,5.33161657753163,40,46,57,100,22,72,86
37.001829901941,5.58710616725928,55,50,62,100,19,72,90
40.0735094355281,5.49191927382305,43,42,70,100,27,67,88
40.0246784587011,5.496965977301,50,56,67,100,27,71,85
39.134974284375,3.89381742329135,46,42,64,100,28,76,90
38.3656570886675,4.38195752937207,47,45,67,100,19,71,89
38.6415435488672,6.33839057633248,46,48,68,100,26,70,85
35.7971260549829,4.96865126766221,44,43,67,100,24,76,87
37.8886363580324,5.02815827585844,41,42,58,100,22,64,88
35.6476997991845,3.94376017001946,41,46,66,100,31,68,88
38.672173887423,5.05089238308835,49,40,68,100,20,67,87
38.9302993211589,4.94556829457427,44,44,67,100,27,77,86
34.5734474717692,5.89139821087944,43,59,74,100,27,77,84
42.2733499611353,5.248289926364,49,45,59,100,27,72,91
41.2408428249649,4.72776027324273,48,50,69,100,25,76,89
33.9702345015681,5.09431650141661,45,47,69,100,35,77,85
37.76961694472,3.34370907027376,51,46,66,100,21,72,91
33.2820947290346,5.42389038899023,47,42,68,100,25,75,85
36.2036788418953,5.80282961755541,52,45,69,100,23,80,91
