EGFR,IGFR,SOS,Ras,PI3K,AKT,Raf,Mek,Erk
39.732338114402,5.03597388519856,46,49,66,68,29,73,89
33.672815793324,5.62974108725971,44,41,64,62,35,76,91
38.3163018312283,5.75651494026756,52,47,60,52,37,78,92
36.3522196568755,4.59078407031327,44,45,60,57,37,73,91
35.002544440351,6.18312631874052,40,44,58,53,29,66,81
38.853204215528,5.7282487915375,47,45,67,52,41,79,82
34.8177525179429,5.58803152497888,43,35,64,58,36,69,88
38.449095378924,2.83080481203414,49,48,71,59,41,75,89
37.0608391787096,5.28979379763136,47,52,62,65,29,72,92
33.9426925936848,5.99983731424213,46,39,58,49,29,72,88
34.365976328099,4.57524655853574,44,39,54,55,33,75,85
35.4909264671033,6.43188011628694,45,51,55,53,35,77,85
33.6428736239019,5.89086211041022,39,47,61,50,33,73,83
38.9861847244355,3.8685384304156,50,46,69,54,39,74,86
38.3252242489636,4.25159324874219,52,50,68,54,34,83,85
38.2671274233474,5.50377962274731,44,46,64,53,36,71,88
35.9789220660747,6.32183008515908,43,43,60,55,42,73,93
40.1644288033293,7.0041715766958,49,54,68,60,39,67,89
39.9533194239332,4.65010497792587,50,53,62,59,44,86,92
37.4757662043558,5.58137708540408,48,41,65,51,27,74,90
36.669534621956,5.94584676939486,41,43,63,61,31,69,84
31.9700294387689,4.84284454182481,45,45,62,50,34,70,88
36.7560968301386,6.18687168555733,52,46,69,53,39,81,92
34.7413799683608,5.68086167474346,48,49,62,57,39,70,87
36.0766144171961,5.39534317240332,40,44,63,57,35,85,93
40.260620126372,5.27427206118646,54,58,66,55,40,77,87
33.7931060069378,5.55209522563303,47,42,62,53,34,74,92
42.149545449433,5.94895007333192,55,51,65,59,45,80,86
39.9951990793968,4.43893385352555,50,51,63,63,43,82,85
33.633548024355,5.36198587529796,38,47,60,51,33,70,89
35.9597238035096,3.77934057478104,38,52,61,56,38,79,85
38.7389291581754,6.21657693303838,45,48,61,58,30,72,91
39.905692977515,5.95939801725871,50,51,61,54,43,77,91
42.4449000859502,3.58572415681586,53,52,69,64,38,72,85
40.187853238749,3.85951175635872,48,49,66,56,38,73,88
34.4788149335349,4.41596261657277,40,44,61,54,35,78,92
39.4673893061303,5.96687614837524,59,55,65,52,35,76,90
35.1804355757765,4.8240614926907,43,46,58,53,35,77,89
33.6685391518927,4.92770280543119,38,43,63,67,30,72,91
38.6826111180894,4.13935725282651,49,51,65,55,38,77,90
36.0343070566448,4.50216020467294,40,49,58,60,34,86,91
37.0184799682246,5.80951496997265,41,43,64,54,38,85,85
41.540219285705,4.30659915392376,42,54,64,54,40,73,90
35.6487110005505,6.00008526373076,40,37,60,60,35,72,81
33.4109081699778,3.36310404537587,39,46,67,56,40,86,89
32.0409867717742,6.26409517427507,39,41,59,59,33,85,91
39.6359356414047,6.15994299184707,50,41,64,65,29,74,90
36.332630141596,6.57135688758915,45,42,60,64,31,70,85
33.9182151969133,4.38580038788932,42,43,60,52,41,75,81
42.2933016082889,5.50872861858303,53,51,68,54,30,78,87
40.0396556516434,4.90868716631143,46,45,62,58,35,75,88
37.0588927842822,5.77642191370457,41,39,56,60,36,76,92
36.7928432201599,6.4729668843101,45,49,62,51,43,75,87
33.1627792684543,4.93110665690534,44,46,63,61,32,83,89
36.7764723523597,3.63747702984029,45,45,62,56,34,87,96
29.9904904090953,4.63451494901351,41,48,69,57,34,75,86
35.5040725728737,5.45165007622141,56,55,58,52,35,74,85
35.6262462119292,5.49673045819623,53,55,67,53,30,67,90
36.408618266416,4.79293674040741,44,45,65,55,42,76,86
33.2196295977059,4.78518827758423,40,48,62,47,37,88,91
33.1693495512404,4.19882574725697,46,55,59,64,30,84,91
35.6273982928863,3.81682157713849,48,51,63,56,35,78,92
37.7270660667623,5.66068418510679,50,54,62,55,35,74,86
34.7658621610174,6.16962632951591,42,45,64,52,31,68,91
34.3492740258406,6.07398382363515,49,43,68,67,38,73,89
37.7977767884392,5.33298544277557,43,51,64,63,37,81,94
40.0373015737711,4.04498157075248,53,50,72,54,37,72,96
41.9652226337335,5.62288287955283,49,50,60,54,26,76,94
32.5086686590152,5.56730079694248,49,38,65,49,34,83,90
37.9611418099666,4.98194600325051,54,49,67,61,35,71,93
37.0133093042178,7.72745287255359,40,46,67,60,38,78,91
32.0624940836752,3.81881609536781,46,53,61,56,45,83,87
34.4466440510021,5.67424819215159,37,45,62,59,33,83,93
40.9937477560197,5.20799757690876,41,53,65,53,39,80,89
38.658467376106,4.85728685795772,57,51,57,60,37,78,87
39.4817986336874,5.64312469379578,46,55,68,50,35,75,95
36.2572858906473,6.5548832103052,49,51,69,64,34,77,92
32.3283108691311,4.43123240914211,37,44,61,57,35,81,97
35.180559663952,6.49499783801484,45,52,70,60,38,86,91
39.5286036794582,4.32309767589208,42,48,60,58,37,78,91
36.7036839116718,3.86979655514276,44,42,61,62,22,78,93
34.253496789755,5.53088693084827,44,50,68,58,35,77,86
35.3387742789007,6.22563179985959,46,46,64,61,31,80,90
39.1237195711776,4.88293202064151,48,52,66,57,37,77,85
36.1902430236724,5.99215538079156,42,35,61,58,23,71,93
28.3308471567576,4.67209793486648,46,45,56,51,28,71,92
35.5697031842282,5.46762998655475,51,44,62,60,31,78,90
37.2159266214809,4.11530624840635,50,46,60,60,36,79,88
40.8432525148506,6.61913644425178,48,52,67,54,43,81,87
40.5022374474322,5.73823133719725,47,53,67,61,47,79,91
36.7909908945084,4.37497271742743,44,40,62,52,36,72,90
35.3690274593704,5.92316799004403,43,51,60,55,31,79,90
38.4286979457745,6.31306941110426,50,47,64,52,40,70,81
35.434447572828,4.84018506620332,49,46,64,58,38,74,90
42.6907214361518,4.12565327841615,54,51,66,55,47,80,89
37.6465146891975,5.33311198110042,42,48,64,50,34,76,89
35.4618321944869,5.57197803830293,44,49,59,51,38,70,86
32.5503764276183,4.96425652451218,55,46,63,55,37,82,86
32.7418817712414,4.30271358840068,48,32,61,55,32,83,95
38.0005300092144,3.65072211317011,41,43,61,57,37,76,90
38.2115072096529,5.72902771729213,45,47,61,58,35,75,88
43.8586241515744,5.00837161401608,49,47,67,63,29,71,96
35.1882085124461,5.81204403360525,44,47,67,54,29,76,88
36.5992165698169,6.31965272593152,42,39,60,52,37,72,92
36.7330091907295,5.87348100868423,48,46,70,61,35,76,91
39.1810516002036,6.54428707603172,51,52,66,56,38,73,83
33.6071497753258,3.73850832163652,41,50,63,47,29,73,91
32.6756642512514,6.15023265432104,41,42,56,54,31,68,83
36.6173888862424,5.9568702471951,40,51,58,63,38,79,93
34.8451027757312,4.51244448874828,45,50,62,54,38,78,85
37.1155890521308,5.93711375521295,54,44,65,51,36,77,87
40.0834534009986,5.37600876308548,42,47,65,53,42,80,91
36.9559304710887,3.82060514970185,45,45,63,58,30,80,83
37.0065431343556,3.64257313783078,46,44,65,59,36,79,89
32.8359819119707,5.09900158508473,41,50,60,61,29,81,90
36.971969591087,4.97098877312758,54,46,65,50,34,65,85
36.9292202535565,5.41995758385743,49,55,69,55,41,80,89
38.4914111719677,5.03165732916841,46,49,69,58,35,82,85
33.3345473694451,7.05236599678277,42,49,60,57,36,72,87
41.9346425495819,3.92047256449894,41,50,65,64,44,82,85
36.1434202580346,6.22920142119445,47,53,63,66,34,75,90
38.9286893042968,5.94504822308707,50,56,68,61,40,73,92
34.8637606396823,5.51017532216419,53,42,60,58,30,74,88
39.5497343110051,5.09199460793938,49,47,71,52,38,75,92
