EGFR,IGFR,SOS,Ras,PI3K,AKT,Raf,Mek,Erk
34.3210709985427,5.95755583019176,45,48,68,53,35,86,87
38.3561301161307,5.42237322083287,40,51,63,61,33,73,92
37.8948241376103,4.99547200311196,48,46,60,57,30,73,88
39.3300014485948,7.26271648723426,54,52,62,57,37,81,92
33.3673083418636,5.82257158441617,38,41,59,57,25,77,91
35.0877740039788,6.32235419228722,48,35,61,47,33,74,91
33.7534768367115,6.36172146886727,48,43,71,59,36,77,92
41.083827698804,5.0109681397701,47,53,66,64,37,82,89
33.0564468198799,5.82390523178087,45,48,62,61,36,77,93
33.7452530927239,5.73070478452914,40,41,59,48,34,68,88
34.9125964931024,5.79795748984052,48,52,72,53,40,73,89
36.3823256815655,5.54549438816447,37,40,68,61,36,83,90
41.1391473633858,4.4281543262543,53,48,66,58,38,77,91
34.6190735813312,5.57367081983014,48,47,57,57,33,70,90
34.2514679940187,5.76928489041965,37,53,66,56,30,78,90
41.0042445031191,4.66830297277905,50,52,68,51,41,70,90
35.106484532869,5.99762037270284,42,45,62,55,31,83,92
37.5478600162321,5.27897357211219,43,57,69,55,33,68,81
33.912773567164,5.16545627873909,54,46,64,57,36,79,92
33.1509805152281,5.86219410940019,47,41,56,63,27,64,88
35.289150585239,5.70163051142257,39,46,60,60,44,80,88
35.711871187399,4.83264637263168,42,48,59,51,39,78,89
31.0433899925302,5.1826740486135,36,39,56,51,33,71,84
38.5994732425404,5.6247449011954,41,48,57,57,40,80,89
38.6578669315481,5.8160192357325,44,43,58,60,37,74,87
31.9389239848967,5.54711256394881,45,56,65,56,41,75,86
42.6321463179514,5.35102790075741,51,49,67,58,38,76,83
37.9097893380219,5.08706045117847,49,47,58,56,29,66,93
37.7482238602086,6.26823044206538,47,40,62,56,31,77,88
39.0475239476074,5.61786641121214,49,47,66,58,29,70,91
33.8718434595683,4.12094072424818,43,49,67,53,36,72,91
35.4392462409539,6.50198959213849,43,42,60,52,37,70,91
35.4193880818056,6.19612213300785,41,41,64,53,43,76,92
41.524066544204,4.62882790893659,48,49,65,57,36,80,86
34.7891045327635,6.52483944475318,39,42,55,52,28,69,93
33.6210463149751,5.20672501003645,49,42,60,55,26,72,85
34.4944274148306,4.29343430776883,46,49,71,53,32,75,92
36.5165555473119,5.381543528681,45,47,62,56,39,77,89
38.3071871943566,4.69376867769929,50,48,60,46,35,76,90
35.4121548543443,7.51549502904364,46,49,68,56,35,74,88
40.5183615400859,6.71886531044639,48,53,66,57,39,76,91
35.2062066857591,4.26762696665893,51,42,64,54,30,77,93
