EGFR,IGFR,SOS,Ras,PI3K,AKT,Raf,Mek,Erk
34.3440411843888,6.38245159001708,49,47,66,0,63,90,87
38.4386178533539,5.4310914037515,46,48,68,0,64,91,91
35.4448391777684,5.83860965642952,50,45,63,0,61,90,90
39.1741410471114,5.40475363655224,50,53,72,0,58,85,90
32.3075728160596,4.76249395016669,46,55,72,0,59,84,91
36.6166505251281,3.58816631948899,44,41,58,0,58,88,93
39.0221597615803,5.55277193577403,45,41,65,0,65,90,87
33.4574947425982,7.44778260622071,46,47,70,0,61,84,89
30.536183812175,5.14683109953466,45,54,65,0,66,87,96
38.7730179381969,3.9110157590961,44,47,64,0,70,87,91
35.0328236781289,5.62726565443569,43,43,61,0,64,85,89
31.933195577115,3.75972525785928,33,41,58,0,64,83,87
37.9568278672301,5.3078501852912,46,50,61,0,61,89,92
36.1080345099181,5.6538324652451,47,48,64,0,65,82,88
31.6733284580164,5.45177485732011,45,47,67,0,68,90,93
39.3653975681394,5.5072591528139,47,45,66,0,66,86,88
36.1265053557238,5.60604787820579,42,44,63,0,66,89,87
38.0312150406743,6.55790712679048,53,49,61,0,56,88,92
35.1873715424936,5.70685094357713,48,46,64,0,63,90,93
36.7295512749014,5.16007995459809,40,47,56,0,57,86,88
34.2799490814035,4.33660795760526,43,45,68,0,65,90,89
39.2479000818574,5.48123658814299,47,46,62,0,63,89,89
32.9326594478158,4.09882713341378,36,45,72,0,69,90,91
45.4544166207344,4.43704081247703,46,46,62,0,58,80,92
37.9177833273832,6.04860517999229,47,53,64,0,66,87,87
40.9205049729802,4.94462717171326,52,55,72,0,59,86,92
38.9036660922677,4.15946215341014,42,41,59,0,66,88,94
38.0452424214929,5.7534473473924,47,50,59,0,63,86,91
40.9620098388238,5.257856861703,51,53,53,0,60,91,92
35.0706246597596,6.13110891901352,37,63,67,0,67,86,84
35.5140515133096,5.25051993836232,49,43,58,0,54,81,88
35.7771397840343,5.57491625018503,50,47,61,0,57,76,89
39.7615413777595,4.64087137792515,47,46,63,0,54,86,86
41.6485242216226,6.40581489870977,47,41,64,0,55,87,86
41.5861938895922,6.13953874160105,52,55,66,0,65,89,95
35.4451787983503,5.39537397604434,48,46,62,0,64,86,85
38.0549360379792,4.44400420168664,54,49,68,0,66,89,93
37.9097784903295,3.63467107537612,40,43,60,0,58,92,91
42.029823170299,5.98052061574912,48,55,61,0,56,92,95
34.0507433391353,6.29087645268173,41,44,59,0,59,85,89
38.2492131186681,6.61209266032596,53,54,67,0,63,87,88
40.941305637869,5.61483189535398,51,53,62,0,60,89,94
39.7666799034121,3.99031334004872,47,47,60,0,57,84,89
43.5876767831572,6.00708996866518,50,53,60,0,64,89,84
39.7476616741698,6.1453840898041,47,49,72,0,58,88,90
40.3793123590496,5.55302963733007,49,48,60,0,68,90,95
38.0532521748899,7.72745287255359,49,55,59,0,64,89,86
33.9615807469385,6.00400580316124,44,41,64,0,63,90,88
33.1488129515108,3.78862552587356,43,53,69,0,69,89,96
31.961732430567,3.96856095416777,38,44,66,0,67,82,90
37.498794379062,3.65726919799731,46,46,61,0,59,86,85
40.0114738446929,4.53078675544234,47,52,68,0,67,85,89
40.1944752119946,4.86145680335984,49,47,68,0,57,83,91
36.9046346064519,6.14357116290546,44,47,62,0,59,85,90
36.5889554598671,4.5608976637901,42,44,56,0,61,83,88
35.1987802657753,3.2222434791124,43,46,64,0,65,88,91
34.6807469686744,5.12620477112214,39,46,59,0,63,88,91
34.5207642059578,6.29896724945102,42,45,57,0,55,86,89
33.3202051456862,4.86476958390228,45,48,63,0,61,81,83
38.324781856904,5.94737227884322,38,49,67,0,61,86,91
34.5458257960099,5.85884211860399,37,48,69,0,67,86,87
32.1414859164753,2.89161453936468,44,47,61,0,55,90,91
35.7606038616234,5.2057909287809,42,49,55,0,60,87,86
38.2075701371483,3.90876311174066,49,47,65,0,69,89,81
36.1546208905367,5.38977275952528,37,46,66,0,63,89,89
35.6634313261097,4.99231829495621,38,37,62,0,63,85,96
37.605414294762,4.23163569893264,38,45,66,0,66,89,89
34.6277561436142,5.37102657958978,40,41,66,0,59,89,87
37.1987343575477,3.22087274047141,46,43,66,0,66,86,89
31.9550208076571,5.64442319920986,53,42,63,0,60,85,88
37.6032618241101,6.43900264585555,48,42,70,0,55,88,88
39.2813267584904,5.09430638549934,47,44,65,0,64,88,87
35.0199502184213,4.86295148193123,39,47,65,0,69,88,87
35.9327139963975,4.09588009009842,41,46,66,0,66,88,91
39.4815962402675,3.82900605201644,53,50,63,0,63,88,91
38.6466474220264,5.86664475733105,52,48,65,0,65,88,93
38.4858375414924,5.79444572491284,50,53,65,0,61,86,91
34.1751547883504,4.58740270920268,39,42,69,0,64,84,91
36.244266791499,5.14640974224699,45,51,70,0,65,91,93
35.8683083635316,6.92250958183768,46,41,65,0,60,93,92
35.2159978430029,3.88768913314788,43,51,64,0,62,83,87
37.766136431316,5.01323365336055,37,45,60,0,68,87,90
35.6113004054415,2.74407008191935,34,44,60,0,71,80,87
33.5612454296329,6.04409793819283,47,44,60,0,58,88,92
