EGFR,IGFR,SOS,Ras,PI3K,AKT,Raf,Mek,Erk
35.61776599916508,4.279588324376162,40.71089081652373,37.51260472886807,66.99002171439278,100.0,26.69778859005921,70.25784749828327,92.05883322268328
42.924000800039344,5.846806825107905,42.365499567101196,48.75143576488536,62.84218572548426,100.0,21.49658263282874,59.671470170806884,87.28599693353928
31.4476866044315,4.909256915070166,45.187028566262576,46.91159210797544,63.02419430694346,100.0,30.22132105061941,84.3991165599765,89.237618740238
36.95227033297967,7.463293536858925,42.86356903066742,44.61324420481702,73.82825321773137,100.0,31.20344498979931,68.46870988944592,93.20715583704695
33.429866071567275,4.263730289821627,36.10419339595498,52.24542139292845,66.33089582133648,100.0,23.63618337315348,76.33157164474119,86.4519596336514
42.8957174423937,4.7448722448803995,50.67482724749468,51.66185355003619,62.23992895937018,100.0,29.97307031547514,65.78625171934408,85.78720209803285
35.359222961169706,5.246010742686797,54.26933322955068,47.02661516800428,61.91146627199995,100.0,28.9855329092725,68.14143447982867,85.93986292854889
36.137259984944365,4.7166065116418165,46.87783374799692,45.03316633869348,67.11805773615124,100.0,27.04861836960006,73.4086970420134,82.71475630204856
32.87932509902513,5.023742089087697,52.28291637650487,46.304776361577694,72.94419686423578,100.0,29.417055636241706,76.08058848178996,84.47416226136804
36.59789964678798,4.617752951502729,48.26060328478,45.64975456911209,58.99818179535423,100.0,36.70890421599772,73.57119181838922,94.13202794080644
39.61165327198939,5.524457691003224,45.72608679643373,54.54798729799441,60.508146793178014,100.0,24.403356110942646,78.81301896026758,85.25982044014658
37.31701593622735,6.51591811365105,45.05138904740191,58.74011089295877,62.637458542760754,100.0,36.20024310873612,71.35444231467541,88.01799998198356
36.92725378942727,2.063727744182895,38.55541456652547,45.26523000416107,61.19160812997235,100.0,40.988702636201644,77.83031698184182,90.42510866447024
36.799486677598274,3.2777172611626124,45.268923050888006,47.13911799784233,65.258048526907,100.0,29.75683972681239,78.31791060018318,89.17047029409305
35.734869792900845,4.915339437617106,35.13871903161464,34.02205981721951,63.83846495890419,100.0,26.689752336554847,66.93028405302655,87.96481281735439
40.818523372880506,5.533308470990734,42.888760208581395,39.869957933402105,73.05239278672295,100.0,31.711660639756506,76.17356090372107,87.66737676504208
36.239209639804194,3.6259786144160993,56.0936311927919,39.91888023030325,65.46516026861912,100.0,36.165258583060194,71.0481410996752,90.56631436050714
40.179479357461624,4.416669749502116,35.50649535381705,44.026058233603365,65.94165859028789,100.0,27.36664635915331,73.81262589725539,87.08632540995613
35.347309940511416,5.4142693085263875,36.74216300190623,46.49455771794377,56.71385922883159,100.0,35.11881105641518,70.50239121952326,87.39088949641142
41.87775903821414,4.756409851833046,46.13608729839849,44.332781687033616,59.41427198027616,100.0,22.838607062207565,72.89214833946767,80.43314483586842
38.65878548075929,5.595479737851193,49.873249988805796,49.836419761468676,68.06056642583106,100.0,32.39401385257603,77.4920948122415,85.57886756775
43.48186474502745,4.78826116198499,42.634633540925876,44.259211398215,67.14389569234262,100.0,25.468187695159454,84.93836934001956,88.35328076472719
35.87709182757878,5.774420619189664,40.541574763476206,50.58703172340094,65.0742995311209,100.0,29.905197940480974,70.99069857655162,83.0226572819319
35.053880208876556,4.710565117660764,51.165609800028236,41.326591748045054,60.22358464025214,100.0,26.19686213866751,69.94462276492308,83.08286428366155
35.15049460145945,4.794305643746998,41.44580326990946,39.420808361463294,56.91364258865743,100.0,26.844489853265095,77.7249005000161,91.49618660310993
39.81086366076211,5.272608786325365,44.48090198552069,44.349216144198735,64.03194943515796,100.0,27.429987458593605,73.5385274281544,81.10958132452446
