HSPB1_HUMAN,ENOA_HUMAN,NPM_HUMAN,HS90A_HUMAN,HS90B_HUMAN,ANXA5_HUMAN,H14_HUMAN,CH60_HUMAN,KPYM_HUMAN,ENPL_HUMAN,PGAM1_HUMAN,NUCL_HUMAN,RL13_HUMAN,CALR_HUMAN,S10AB_HUMAN,RBMX_HUMAN,LPPRC_HUMAN,RL28_HUMAN,HNRPM_HUMAN,RS23_HUMAN,TYB10_HUMAN,RS4X_HUMAN,H4_HUMAN,RL23_HUMAN,HNRPU_HUMAN,PSME1_HUMAN,EF1A1_HUMAN,PARK7_HUMAN
10.937687065788111,11.287941184897491,11.781013693102185,11.123194495407411,11.812851200245525,9.589293186159031,12.249080445388515,11.010480498366778,10.689893317434054,10.679872067176069,11.722918265410616,11.53462716632987,11.423801095783155,10.670281261317399,11.325966463517904,10.600155207802722,9.812665491384431,11.428309549388459,10.516117938768465,11.983913957386223,13.776275379409826,10.824665643110583,12.283766414148362,11.737065029675822,11.110278906953976,9.561920680810127,11.347673455569359,10.695941272867321
10.090796589094104,11.277928109066934,11.685468840885559,10.760981931001474,11.302261715816286,9.860051638218627,11.921850773485263,10.78830391910821,10.600961352475284,10.039907050937805,11.457714191690952,11.350400422582123,11.168640442778939,10.411514634402124,10.209155486383885,10.8223335040081,9.701884803519407,11.83502380841491,10.438835050511361,12.30030769406149,14.339955749922268,10.726698896112358,12.614227375485108,11.251159434647965,10.546466320824425,9.18769600412653,11.029795462873897,9.631673433202915
11.393672434683214,11.481189025352208,11.714754170907561,10.890182637004669,11.5181665883512,9.734166199362342,12.068872664490975,11.329923850136398,10.458565472775918,10.762378733861762,11.679957772521016,11.773382837460199,11.689534072718002,10.968483290812003,10.868921896621192,10.890511465786021,9.857436059701639,11.724431880361802,10.941884192286464,11.934454668085323,13.585637698594116,10.843047903693895,12.38816994927862,12.246522289137193,11.559042020804316,10.920500289119841,11.148358769247693,9.871907934577182
10.951293402839932,11.908515677134815,12.116287748948368,11.319220744351721,11.867032493812033,9.900561392096087,12.567344320115527,11.376476784091617,10.350544617769566,10.694821155167975,12.14155515484779,11.896858418470838,12.216963082593226,10.641886723740242,11.170091372681908,11.463220305501693,10.510833330569314,12.08777663127504,10.891437865486612,12.15716034603083,13.80061835728656,11.474648521837462,12.371081904799595,11.95982579109502,11.636840431994367,10.902837039572596,11.421016188891262,10.9346479413902
10.41702370039654,10.698807034230015,10.86942246532742,10.343191912162933,11.216699189416012,9.788757369695027,11.401155986426845,10.272681420464162,9.624611773309304,9.709282445873127,11.849383379822646,10.89492004920443,11.24207702880939,9.617290528207434,10.529178158731442,10.498308581413793,9.169808906231191,10.92318594932862,10.40562479070463,12.327063773458637,13.907342763980308,10.738515354661896,11.25556337818135,11.469136737378735,10.200412511066496,9.303365838528734,10.105628962446927,9.73342345561205
10.760453446462044,11.833640794741811,12.3132334163839,11.429949147730888,12.217323512458407,11.86598960680528,12.566600950734253,11.262901647936525,10.765284513825977,11.16065220650921,12.672011486404912,12.212640390277844,12.086586304360516,10.897861642363921,11.646817488521807,11.65652978984171,9.897646148077545,12.0508473459495,10.854509835520647,12.167176587398329,14.484969582416785,12.158648745468524,12.48892274096851,12.409710863389826,11.374146106256154,11.093713783566058,11.090894149493387,11.186530458119542
9.800839797389374,9.444194497118687,10.24671229147899,9.969937156774057,10.972462413009495,9.477749732945462,10.855716458033818,9.861577959226576,9.293840863567667,9.347267904985692,10.874371083611404,11.016521075722475,10.105347683396833,9.258266609096466,9.936177119379208,9.876356694044858,8.817746283952483,10.846510697005382,9.771395744745366,11.604587213091849,13.259486015748575,10.0385205843104,11.137474160205228,10.570705182107154,9.772911145473511,9.15630809351558,9.159136445178643,9.20049016089303
9.313912981747606,9.945001634958373,10.364663501826447,9.032284172481013,9.995364997336836,6.256558211919538,10.958976891802958,9.065028252145572,8.559371268507764,8.40154606954631,10.051337928484758,10.118187978757074,10.782197738380765,8.998141503364508,9.63364124116132,9.247800078100969,8.367916670839275,10.60984997518552,9.660770725516743,10.48159627130991,13.984353873273749,9.015762895761346,10.191745659423615,10.303948401009881,9.78444471340028,8.137075456876376,8.75119585227555,9.437461100017408
10.093175966056972,11.410838403149043,11.419477283664524,10.732014713398426,11.284708681567508,9.852704679410857,12.080452690441406,11.213909222433765,10.48311231608026,10.486462647423016,11.769945917108094,11.582113992738542,11.877127343528771,10.467829143151704,10.256111576337522,10.490066667872789,9.158557056859998,11.526459822826524,10.70594069446429,11.864672054587219,14.227599857872693,11.939849602125154,12.204462773619355,11.362840245090725,10.789467487405759,10.445693196183525,11.36865920208238,9.916397798242205
10.858473201053501,10.892504603137922,11.305296208739174,10.76087977665639,11.482839242650627,9.8269593557973,11.601954974721847,10.647349921156694,10.160640065710682,9.815647611720143,11.436546166096194,11.541386212740486,11.302662533102232,9.721801966210649,10.521912161891883,10.981588486355301,9.235422592117011,11.377007950384696,10.303060511517982,11.488727421614593,14.274749154605546,10.51585524276627,11.017859889204567,11.612806754733136,10.686496996885626,8.831189540780917,10.806949322410121,10.541659391584638
