A1AG2,AFM,AHSG,ANT3,AOC3,APOB,ATRN,BTD,C20orf3,CADM1,CD163,CD44,CDH5,CFH,CFI,CLU,CP,CTSD,DKFZp686N02209,DSG2,ECM1,F11,F5,FCGBP,FETUB,FGG,FHR3,FN1,HP,HRG,HYOU1,ICAM1,IGFBP3,IGHA2,IGHG2,ITIH4,KLKB1,KNG1,LAMP2,LCN2,LGALS3BP,LRG1,LUM,LYVE1,MMRN1,MPO,MRC2,MST1,NCAM1,ORM1,PGCP,PIGR,PLTP,PLXDC2,PON1,PRG4,PROC,PTPRJ,Q5JNX2,SERPINA1,SERPINA3,SERPINA6,SERPINA7,THBS1,TIMP1,VTN,VWF
14.6844427163105,16.7733335142007,19.9969998465707,17.7451201491336,9.53238789742398,15.5631984332105,13.71847565853,15.7282967261386,9.82204949770356,9.50766237309434,11.9325869470688,10.25822799969061,8.941170080906,17.5534232568726,17.2223987963414,19.1999416741539,17.1393794884558,10.42174798622039,21.5979218152213,10.48614394254775,13.1005345734752,15.027881637578,12.5873563230953,11.7603257556979,13.4950314979896,12.2747194375204,10.66218810946124,12.8970852319391,20.9690309991159,17.525709490274,8.74281893137243,9.09230176868888,10.56694642481034,20.5789344984136,22.0191655047095,15.0804288442908,13.7496980251514,17.8019726300783,14.1461731234269,10.44859842231813,14.091046673325,14.5137500609187,15.3623229510878,11.7888769073516,11.2357687793583,9.8565743599379,10.27589926502819,13.2514427682389,10.26821671907681,17.5821428648488,8.30018764264404,8.78849481883635,11.80565242992615,10.43443034444593,15.7433418315236,11.581521703443,10.31020586080704,10.30023075489994,20.2196788658062,16.7086879057465,14.4170993134107,15.403656821657,13.4195026314694,13.6440207725166,12.0587803197549,10.19536247120552,11.94073128580442
14.3033131921952,15.8445787904325,19.2023338463913,16.9258045992844,9.81315484587329,15.4154785635713,13.4779089700158,16.0459106522147,10.6020689039332,9.40043603384074,11.2502056366413,9.10622174989529,9.18589474490053,17.6891289762088,16.87018431918,19.1995513431558,16.286796871328,9.74661838763628,20.2862534643896,10.48294222308513,12.31256223533586,15.1764921320286,12.0966143605548,12.1925625705865,13.1019458337577,10.77093404771324,10.03715986423882,11.1174459625527,20.5740103074039,17.346010295562,7.85611869757275,9.45145794358853,10.58823026463622,21.3237532940514,22.0293801555888,15.710625083433,13.7972632618586,17.5817842455912,13.8074874159719,9.70818453293562,15.0530125217377,15.2775695071912,14.9759033196445,11.8935574310019,11.3373897232263,10.28753684911746,10.39378228814577,12.4919348534449,10.41997025681317,16.4718389241693,8.3840641467771,9.37509247068442,11.13562204599888,8.91172952631432,15.9048731776754,12.06781914656325,11.60272682859068,9.59937983129844,19.636456744371,17.0616447085014,13.4836510642429,15.8811293892018,13.1353239454302,14.5895446753222,12.1036377359936,12.05767194031481,10.62685895053698
15.0794413126584,16.3638971691702,19.6098518704079,16.8717200330916,9.62287179436813,14.8142277972872,14.2169788311916,15.8127005059494,10.91394745424124,9.46386228114382,11.1138907173594,10.21351255014841,10.22527941137574,17.4133618344474,16.6387727338873,19.594519742185,17.1082209967962,10.29885248614513,22.6635489437725,10.14580365900471,12.71675790235974,15.1000541660954,12.3884142299916,12.1329268206371,12.7850870825222,10.87679800718744,10.98344191878443,12.3714390430683,20.9164569719499,17.6458399109695,8.58779320026621,9.68107270088348,11.0066052904049,21.5058505324587,22.9245904795372,15.9846147549857,13.3412688000297,17.8194582993276,13.9198523169754,11.18404630898308,14.0509384822028,14.7876142611928,15.1666898652483,11.6983581470472,11.4716089530098,10.57404064783762,10.74447836792698,13.6405546857452,10.42451616712059,18.0825625753033,7.83439612712878,8.61332054009829,10.89593615439674,9.50341986574973,15.9460554399141,11.6456872696555,11.25128585465168,10.59143050018595,19.0488483584515,18.014971243914,14.1006841791892,16.0893296845215,13.4595925624085,15.3499721529353,12.5690310948476,10.97277187796119,11.16707552921415
15.1029843556439,16.2938276853355,19.0915104454996,16.7429880946609,10.38244616011451,14.6582783791704,14.3498433060417,16.0767957248662,9.86766616694138,9.94892126271458,11.1224526314643,8.42424638874489,9.37646526204715,17.548640824161,16.4690267099952,18.5636520001174,15.9378034252175,10.39305867982599,21.6419993172967,10.19861717137145,10.1292652522865,14.5830101716912,11.9239595662606,11.7720565484966,12.662538666067,11.43554298705225,11.79317227696577,11.1709390066587,20.1199924636153,17.5533539039398,8.87477253860797,8.96565191757778,10.96914238327199,20.2592637792789,23.0584246094453,15.4071596524739,14.0536259103929,17.2709251512265,14.049377232061,9.89391427552973,14.685900664141,13.8567617025604,14.5936654995248,11.6297940025759,11.2221443415973,8.84649621982583,10.30646683274493,13.6583163085405,10.16240087203137,17.3528835077661,8.64691874370096,10.242321180498,11.44003514825315,8.75340641211399,15.8243513214583,12.27531450567024,10.97297256608178,9.86847086099154,18.9975766123799,17.7954330652178,14.245636588225,15.9426609707439,13.034744888684,13.5200846307217,11.4748203150069,13.01588986405303,9.18276700175185
14.2350685642925,16.4375057966398,19.3978831562789,17.0372958703849,9.55501595247751,14.8021635598518,13.7860808434357,15.5829598100218,10.99426533086765,9.29573323188357,10.5393507722121,9.00431686915226,8.97167411144571,16.718897161652,17.0433804540625,19.0948728180576,16.9374422007665,10.11001705991779,21.5746522189441,10.4917862620294,11.86821208857139,15.5336782269181,11.7188135290705,12.2471244777166,12.60601400332,11.50665139709019,11.70582645117378,11.9305993354758,19.4010216723269,17.5880911045151,8.34024711790935,8.6440345023232,10.62476937584033,19.8142232416113,21.5090893005792,15.6914228230297,13.1970723807362,17.2607293935281,14.4423925775284,10.08654140498658,14.4278805382792,13.6706042205625,14.886259969044,11.9045170334757,11.2533916666086,9.87233302735999,9.77255862842216,12.9390770104521,10.0954013436421,16.7395099534094,8.14875518044447,9.43143324949893,10.96239963376499,9.5804444028202,15.1607840573621,11.2584075679439,10.93651916143497,10.24704868022679,20.3413243228901,16.8618541322225,13.803048151894,15.3643472284013,13.0529221460184,15.4589150882803,11.0091984287391,10.98550350769861,10.25070860621032
15.2491852376927,16.3249849437627,20.0622728514582,16.8746632740337,9.6959763176473,15.2917737624358,14.3274841008484,15.8732290439969,10.41343271925676,9.65687951242864,10.2454582498737,10.28071236191161,9.40129495316726,17.401379772749,17.5420759290461,19.3530689621036,15.049947125002,9.95505991759844,21.3116270804986,9.99552345982598,12.04829992486679,15.3264944799817,11.5466065766584,12.8412793010624,13.2393711035707,11.1939887191094,11.67066140675552,13.224401694411,20.0409857048275,17.8517499012852,8.36183955765612,9.69024050629582,9.7790039601052,21.7549472397444,22.0817287050596,15.6722640806216,13.4984653628353,17.1639299260097,14.3091067361589,10.2960056239265,14.5839671804572,14.1649781638206,15.1530678101894,11.6231196097356,10.873618669258,10.74316667989527,11.409679992006,12.2509222472836,10.62214399367747,17.9314286407674,8.39650822911574,9.58151017664671,11.69284376409762,9.59956751394301,14.9227443751664,11.51710027943339,10.64058274549934,9.69361231076022,19.3791248294066,16.6700279993054,13.7908487064489,15.6824000953792,13.2078625625144,14.498554075315,12.0687663795306,10.62122144573356,11.0740919864982
14.5180045896371,15.8966943406424,19.6497190643278,17.0574145339153,9.39898124813148,14.4002799006331,14.4731316216275,16.1771041080496,10.94969560397414,9.62822401549141,10.8372988520596,9.19063741363987,9.79524215652183,17.9014226585457,16.7136503327802,19.1759351864256,16.346989562578,9.58474025585391,20.7731866289724,10.33097677596213,11.43529984194424,15.2834933014745,12.5901321421423,11.7751180856988,13.7362622283013,11.57309649762138,10.51098998895621,12.5869080400019,20.086663900848,17.6132382607927,8.34207507282622,9.55336104523518,10.8827701616473,21.2478937404909,22.1162892140496,15.4058668687581,13.4863397456321,17.6237684945962,13.7267813894566,10.391962733241,13.468548654974,14.2902014024832,14.9758505064821,11.4243838923737,11.6902211650788,10.48943155034395,10.57098862986024,13.1669233495371,10.0805986487662,17.1286099207374,8.92075688021923,9.09612964511491,11.93178925104,9.93954469207722,15.9800271271882,11.36400989782814,10.88749583555376,10.32538276977729,19.353804761976,17.129321551735,14.3316064919155,15.812342044405,12.552878430759,15.0401601731053,11.6967359941319,12.7845917282998,10.78355352359423
15.3440735547653,15.896298046573,18.9831744669791,17.6547490265224,9.45282480203802,16.05082905644,14.6889791540855,15.5956461880389,10.73398439410017,9.61119275791866,11.2946717491104,9.80195005404475,9.41291140208618,17.456851694944,16.7757004523178,19.6854610937659,16.7673199690252,9.88248642625775,22.3231061729627,9.6814698278371,12.12458745166494,14.9510343888991,12.0207129238234,12.164677156045,13.0273233925041,11.10161481506963,10.37374432068145,11.048311165931,19.4739862304584,17.6448084133814,8.48627435518223,9.21306444472951,10.71713661235328,19.5719977323372,22.3737323601187,15.4339109301079,13.3005225318404,17.330686106747,13.4729438795876,9.76157783211501,15.1094462915328,14.0420774836018,15.2571797400101,12.1299120334753,11.6811050403579,9.65854645093608,10.0965696622077,13.9244589955095,9.58761628521358,16.9311200925205,7.98043506348554,9.31491240030203,12.01675163829237,9.34930667769962,16.2175346731795,11.22941173776555,10.90367031789028,10.08788692379683,18.7231661385279,17.9966244206671,13.9292305818457,15.658334700216,13.2420176986152,15.2692362203004,11.6337822534391,12.24638161425319,10.04021865795301
14.9487642169905,15.5922208672121,19.4634887155462,16.8787990866838,9.80309836152273,15.4347060156466,14.1601596581076,15.6809727773258,10.67355335853788,10.08090645561013,10.6250469693759,9.03390563150272,9.49275451623186,16.6568146032511,16.6012921545668,19.1408021156731,16.4425796766558,9.63533652759883,21.9581077296967,10.17699313824535,12.74464202613096,15.0172789873642,12.7504752284939,12.9221947021104,14.2225952718602,10.51195470071184,8.79123167768868,10.806774674938,19.0362142494942,17.5053182261274,7.79336896356483,10.03553613046689,10.62883730571929,21.1043378521737,23.1995465692549,15.8073424253903,13.695417142611,17.4244096849248,13.2068030558657,9.9215499676655,13.9376967624581,14.246655251176,14.6097638202795,11.4486143981684,11.5498292262922,10.66586722850434,10.46807977835982,13.405704813025,10.38998951427996,17.2336748598491,8.32805177795516,9.91687947188982,11.66724221470266,9.78977547962831,15.7769611872381,11.27757778401347,11.07293633237433,10.22462347899563,19.3167350589505,17.409991655345,14.1326123129286,16.362855224238,12.9347817709868,14.7341623481146,12.2663377947798,12.25789617920318,11.16496699164656
15.4977200069449,15.8824595651927,19.9113080834731,17.7952854381232,9.49723322619,16.0836687431124,14.453412348735,15.8823527171674,11.29674662291058,9.98760287060774,10.8373691794438,10.2086726043016,9.26331670056696,18.1137693995647,17.3376402228237,19.4985566914541,16.4231252975037,9.78970677192362,21.982114798181,10.05860239130034,12.30301347137863,15.336095018469,11.8673882234618,12.8950433644567,13.5705887395333,10.57881671829049,12.16593436306745,12.8496738571875,21.2675951084554,17.5887177386592,8.73053519537712,9.95780445741086,10.75230995391846,21.6177891118171,22.6268144263041,15.739192271392,14.1174927562384,17.115179004276,14.3074518325634,9.55923782850596,14.6177127939353,14.0417939497156,14.8778546988452,11.5854746789652,11.5537181523108,10.65667478799928,10.52926293659398,13.2282821351424,10.37172708448109,17.8622891331603,8.27481457585616,9.29216922405389,12.39956487619976,9.58512875175945,15.3412890890028,11.98144927225837,11.03883566858392,10.30967456589193,19.2397871109544,16.9014529037626,14.1943318258562,16.2414803380628,12.9169040146435,14.7280207521999,12.826227063708,13.90968665632981,11.10044129135574
