A1AG2,AFM,AHSG,ANT3,AOC3,APOB,ATRN,BTD,C20orf3,CADM1,CD163,CD44,CDH5,CFH,CFI,CLU,CP,CTSD,DKFZp686N02209,DSG2,ECM1,F11,F5,FCGBP,FETUB,FGG,FHR3,FN1,HP,HRG,HYOU1,ICAM1,IGFBP3,IGHA2,IGHG2,ITIH4,KLKB1,KNG1,LAMP2,LCN2,LGALS3BP,LRG1,LUM,LYVE1,MMRN1,MPO,MRC2,MST1,NCAM1,ORM1,PGCP,PIGR,PLTP,PLXDC2,PON1,PRG4,PROC,PTPRJ,Q5JNX2,SERPINA1,SERPINA3,SERPINA6,SERPINA7,THBS1,TIMP1,VTN,VWF
14.1770394156236,16.1563537673602,19.6644780734501,16.8639997641314,9.36070041937296,16.1382685947296,14.0954540377309,16.0280422415947,10.57218580837868,9.37209657981467,10.8497816007975,10.03518461478355,9.43262739817277,17.3637094186961,16.8522143118017,19.4571946980055,15.4733224295792,9.36262594970665,22.6976293347103,9.94288190818205,12.85171026227099,14.4734185233271,12.831195148248,12.635584549672,13.5465909406934,10.95527389783414,10.46757099219248,13.3755451573148,19.9882959262576,17.8995108191184,8.32070094873186,8.94691563830375,10.87626306508468,20.4482267972901,21.622654661764,15.8954427691702,13.6727399359022,16.9591124420158,13.7750101204722,9.70041840598244,14.4486321134644,15.008641802409,14.9679288247175,11.1619168290435,11.4187336296324,10.39096499359292,10.44880518928384,13.9821986388401,10.277929181268,17.7492235673788,8.20060848291317,9.32592517400151,11.4929098048741,9.58482371275802,15.1389496518746,11.74779931657026,11.8849690998803,9.87642406861555,19.4802298146822,17.58100769618,14.3025447652688,16.1731546722285,13.296510041052,15.1344443374421,12.2025991004523,12.10982597806441,10.33333121651251
15.2133376235094,15.8691482463836,19.8369086403803,17.2640434490995,9.67066465186692,15.7812486647885,14.7816343165509,15.7594587375478,10.92864921621965,9.45327019708265,10.3068652845162,10.04949033842111,9.29096899193754,17.1840946912506,16.6305400658804,19.3909983185561,17.029079720622,10.07106980688498,22.8353266055247,9.65691296789513,12.88208505184759,14.8017396787827,12.3136210930412,12.4290803106684,13.0516489446592,10.96375692112315,11.23069255631416,11.8516168687889,21.084965939952,17.6493683896556,8.13153586710579,9.17452165984408,10.58324980717274,21.1393475459086,23.2935435431635,15.6500256940721,14.2703281036267,17.5201252020687,13.8141375944409,10.03569363694555,14.9310186320836,13.9734600886935,15.3544393570379,11.5746683316834,11.3191855938595,9.1904081212651,9.76344994535592,13.6107265353241,10.21272460400138,17.0430549555922,8.36067071943789,9.24508446266507,11.6691565382606,9.31620048890368,17.0876017997252,11.73453839315133,11.6464336888695,9.96334785429915,19.549156483313,18.6330488519592,13.8220197857069,16.5097114948623,12.986404108334,15.0522641175797,11.4195685632936,13.62335075651198,10.53595594279223
15.0624769000114,15.9124852900587,19.855563901924,16.5565525001637,9.72215112575131,15.0876375908556,14.4079945203089,16.1236889702609,11.62980476947644,10.03595379816225,10.8317588945906,9.10030300383118,9.22520302576871,17.3532686225538,16.8716360234372,18.9954774609472,16.6309663488888,11.03694034721978,23.0430375383973,10.23635875177112,12.72077246021818,15.1245616412444,11.6483481689508,12.7208844563157,13.0888760172045,11.566087664195,10.61124827583381,12.0942120256807,20.4343264454331,17.8435051446658,8.63783249187865,9.13859749688016,10.55903304785099,21.2294638287484,20.9954534857031,15.305047647472,13.5250327646835,17.5668428304979,14.0006696607783,9.35001280111174,15.2804113309371,14.2723083409318,14.5541357703608,11.6779997513106,11.2065413439549,10.17513354392948,10.87394648387051,12.2903950711611,10.17306119093624,16.8147777746514,7.11327813256658,10.69205216848244,11.75572616924669,9.25087639419089,17.4768500249887,11.36324995011481,11.37469699127852,10.56773786077261,18.5414593578081,17.5607677482906,14.1810313252017,15.9915991851033,13.133161759525,14.4818213878586,11.9502076152623,11.50794271345264,11.21890461872847
14.8552407656515,16.2923321639092,19.3289548399968,16.9850868975081,9.55770335121681,15.7944275566493,13.2605979067538,15.8544054092425,9.81923562833143,8.98989735224916,10.9306493837305,10.17823308254338,9.7245121957686,17.1898753029468,16.776827870891,19.3808896369909,16.177417618385,9.58675241269612,21.5580219766951,10.0863869199661,11.90448050374555,14.8169097249023,12.5869628891983,13.0170872092777,13.5904343852249,11.90282289172266,11.74869687966794,14.0241886022883,20.3168507851654,17.4580028119468,8.26096276083675,8.33651349253064,11.17795940193502,22.1262547532196,22.0603648197632,15.6653140810706,13.7379790554755,17.6761907825591,14.2197875038703,10.13969776104318,14.6041616999291,14.1290365115886,14.9912963162352,11.9328331346085,11.0989461654421,10.2574900480653,10.7301202322464,13.9468317334274,9.84462636887977,17.5163836927493,8.61220520149054,9.63822404167258,11.15093628923787,9.86791221285128,16.3636102815402,11.83938143715116,10.970718744631,10.63016311074291,19.3289758746818,18.1931247295019,14.7204598287096,15.9508420027838,13.245882374922,15.6524880908506,11.7032045776948,11.54480370738462,10.82141372188234
15.0984191353191,16.5544441826823,19.7736032692898,17.3091367247905,9.37779380850397,15.5100197096827,13.4648238674377,16.0642661471665,10.6481238632902,9.30398355323097,11.3816388968311,10.39554120304346,9.66887694182815,17.6540139481059,17.5532785118143,19.289745220531,16.5247999386463,10.03398679574005,20.9360224970162,10.47006914052934,11.63642943589982,15.5532519368538,12.6152635484043,12.4607336651352,13.3065733947097,11.42096142058256,10.24014525493218,12.8532297269017,20.9932488605651,17.4400657061366,8.80371785465176,8.94686297047212,10.75497567036068,20.2138322778262,22.7496363195977,15.8335421786711,13.6376718993956,17.7712615954125,14.1273359210954,9.93502263339966,15.2499880542223,14.7140933352862,15.3292592215443,11.3365231053154,11.3793048434873,10.21471087443852,10.54068402314656,13.8435978863996,10.80731333394648,16.8921227404592,7.83663440895217,9.06990127480389,11.41722808027813,9.89648906629798,16.0329783433466,11.43050161077199,11.26964167131396,10.01626248788424,19.6341532544758,17.544979286006,14.7158133392884,15.6368081338338,13.2175563176149,15.9811192388203,12.0002677936147,12.50418342166918,11.20668247579008
13.9262421004964,16.3024514576325,19.41538791484,17.7229600853647,9.27260211630382,15.3101332387458,15.028296845362,15.9088027306642,9.81189510312325,10.12322894855603,12.1489379835409,9.54719953856977,10.14064938116938,16.707457930873,16.4828131853387,19.3901979142791,16.9919421318069,9.93654160933006,21.4313952384594,9.78573964803039,10.45614404841288,14.9917141003006,12.9666681724684,12.1085380197345,12.9038973843818,10.88992408076123,10.75457074676706,11.7717950199095,21.06452920616,17.3532999987106,8.84900434401022,9.71382361304821,11.08346432224795,21.7018894075691,22.4905790520275,16.0623830286029,13.3327864835831,17.3750637040989,14.3968490266165,10.24180001960246,15.1971166533328,14.9818428955605,15.2459591702178,12.0457043680382,11.5471743851932,9.61867882259372,10.00359305991486,13.3250884208487,10.34660885675739,17.893149300741,8.70653559620496,8.76918155864463,11.4479807849632,9.66410546630299,14.37854927016,10.94676861030052,10.54860666001828,9.60622645042384,19.6224925125892,18.2151441535126,12.9959812901626,15.7653303259402,13.201241738043,14.0039822539196,11.9469710802741,11.74469124821972,10.1310143648508
13.1984050921901,16.1509360921806,19.9503500926795,17.3435310447923,9.27461630349113,14.9399123312692,13.698510552415,15.9473044473909,11.67728797509842,9.7223630848709,10.6409710149307,10.06028823629762,8.70679791959307,17.6324106180273,17.122553819805,19.2629189760222,16.0278245057565,10.45369476593698,21.1163855924787,10.71894527073988,11.0429221772777,15.3580016573874,12.590395884873,12.0970696714188,13.6023064679409,11.0057823325246,11.29348395014039,12.5771469147688,20.8540788227202,16.7539573282803,8.62425649414579,8.23401077214695,9.73100039463717,20.1261890764647,21.722813123228,15.6817732314249,14.461762023353,17.3263689564368,14.1013083530909,9.62442264020341,14.8644863804856,14.2405721278706,15.1143873945876,12.1576110871437,11.5580293873583,10.36345324956125,11.26799403623924,13.7534138639585,9.89780907783903,18.1657690296247,8.15355593824385,8.80162115830007,12.0304187132273,9.44484819890247,15.8386012467462,11.97503222634201,10.25457458694648,10.05547280275618,19.554707391399,17.345607583638,13.5728207015024,15.8085973008046,13.05187108935,14.5397883918127,12.0632372536639,10.23284873290236,10.9937836501565
15.0213198597741,16.6693984209993,19.832183830033,16.9347864378129,9.57089075536569,15.6773326189494,13.5997387421422,16.293618914853,10.81158761554145,10.22409704353796,11.4197473604655,10.09595769502105,9.65686081406088,17.0295957431054,17.0191013004007,19.3377479669627,17.3960581178303,10.14524481004333,21.0592530536376,10.51799700563247,11.25469948367009,15.2306927941647,12.4575015259865,12.7171111631663,13.2271601551441,10.7572660750771,11.598719215575,11.4948055622922,19.5164330207546,17.8768234399671,8.69837730183415,9.63488645084581,10.50374165137687,21.1761659415051,22.1656326811125,15.5496827167926,14.2770874212385,17.7506708791466,14.1335571244994,10.28436273121446,14.5612790720476,14.3263192415622,15.1407049974643,11.7442808191239,11.8451321491646,10.20507828759124,10.66846655616196,14.0072404324993,10.5106338557593,17.3874070388428,8.44972945114757,9.16231571991048,11.57603497012516,9.42852784336853,15.7694794589381,10.55667870518336,11.61254558598172,9.89690649928416,19.0785684372353,17.9052766940362,13.3749134307312,15.9806621166297,12.62404656811,13.3372115023858,12.2825294930223,11.25601703068808,10.46603282313275
14.0622757614945,15.680383776728,19.529255433985,16.4892793299688,9.57596282257912,15.6026547763193,14.1230435663632,15.5809220204804,10.13272038685496,9.60480405227883,10.9537167186275,8.16688047289773,9.56379430497341,16.7022832342478,16.4684541566793,18.4215043469072,16.8009290733271,9.81716518382594,22.0678261605325,9.78823313352726,10.84462450596202,15.4031224268297,11.4949874697071,12.0907722608738,12.6380472324664,10.17790301359939,10.01965734757738,11.669902178749,20.3885704815701,16.7114482466984,8.5177344521977,9.6822661125796,10.8774584171137,21.3973499644522,22.6729948038476,15.1415874735817,12.992846305084,17.1789411155047,13.9476962538842,10.1746387657389,13.4450504970029,13.611776687932,14.2998044087286,11.8196169046459,11.0558903314781,8.22245832733893,10.06940738255605,12.7472336018422,9.84574970570579,17.557335281962,7.65189138964801,9.83954634790068,11.26563062730794,8.98447680546504,15.0062715120567,11.31427942079688,10.15898179617178,9.08451595586454,19.0496161680303,17.7391221482113,13.4104289979503,15.741054605714,13.0161059958129,13.5801399720257,11.5311839868477,11.92520645956448,10.08605742042814
15.1106380085482,16.1816236146068,19.9377952178937,17.9564282263412,9.64694931169908,15.5559032355256,15.0096602365872,16.2708750045283,9.89738127943334,10.3770843436895,12.0137290056082,10.09202211650658,9.3074197366827,17.2618324566327,17.1418656225874,19.6710689102615,17.3686549522607,10.52317421192954,21.9669458655157,10.10878872580813,11.76313744958487,15.4645822282578,12.8257128052383,12.7362447090889,13.6613285041264,11.68054428854096,11.12349387092485,13.4456256141016,22.1823313198655,17.7174285527538,8.42282691951884,9.6057280868552,10.80666688108792,21.7230503589803,22.4656813944674,15.5670492347849,14.2890542915749,17.9380506946733,13.9862908583866,10.25499743413934,15.7614735269378,14.2466715870849,15.1946864900578,11.6116015973118,11.6894174203404,10.08661642111055,10.19389288422771,13.554346840848,10.38953507343766,17.3104002654548,8.99335388867218,10.62291979853651,11.46857281318122,10.23596275829206,16.6015286278642,12.70671623017032,11.30445469948046,10.33283521655349,19.5820946838815,17.8143166238945,13.9130901884126,16.3353589168272,13.1402702816392,15.8138662385962,11.9284396591254,12.49941193479426,10.63895742563316
