"EGFR","IGFR","SOS","Ras","PI3K","AKT","Raf","Mek","Erk"
40.4880558693514,5.53991990576072,53,58,64,0,67,87,88
35.2422266023208,6.55283614111205,47,45,64,0,66,83,92
42.3563950099498,3.96940468007003,47,54,59,0,68,84,87
33.002218868545,2.86876623503835,41,39,62,0,52,84,89
35.6602997003403,5.70766765105363,45,59,67,0,68,93,85
38.7088183671249,5.01094765535496,46,40,49,0,63,89,94
28.3308471567576,4.66075103480041,40,51,70,0,58,93,89
34.3929449700203,4.02083678756599,39,51,56,0,54,86,95
35.6148919505511,4.20912091412487,48,52,76,0,61,94,81
35.3333772695877,3.42494448110108,43,42,62,0,60,89,86
36.9395938964452,5.83688135458876,50,45,60,0,61,88,87
36.5488533275918,6.03817105311021,48,49,58,0,62,82,90
35.1156197324681,4.90535301625976,49,45,71,0,63,84,90
40.9696625557985,6.73008012439526,63,49,63,0,60,86,94
32.435948289964,4.19602178021695,42,46,67,0,56,85,93
35.6877163934299,4.66509747142839,44,46,67,0,56,87,87
39.9117327386302,6.61423960056873,52,52,70,0,66,91,87
37.0846679332743,6.50400302936507,44,46,68,0,62,95,95
36.7426534340417,4.25288146345553,45,47,65,0,64,85,89
38.1676432149548,5.39066108300164,48,47,70,0,63,82,92
37.7100621031387,6.19566988641857,48,45,70,0,61,86,91
36.5666793199178,3.30707587083178,45,42,62,0,57,88,88
39.1666891024184,4.98826808988452,44,51,65,0,63,89,88
38.1097205722306,5.1778908643663,44,47,67,0,60,88,92
36.2738010565547,5.4260011173092,52,52,70,0,64,83,92
32.5838100447384,4.98647263099078,39,42,60,0,64,80,92
35.2115213627029,3.73759880737495,37,45,58,0,56,85,95
33.5598996063442,3.78050173450893,46,46,61,0,57,87,86
29.5760907008234,3.31237583949162,38,60,65,0,64,86,93
35.1594742647692,6.78240871738236,41,45,64,0,61,90,92
36.3510654578857,5.40591015378145,43,54,63,0,75,84,88
41.7704373054601,4.17398265545663,45,55,66,0,60,84,93
41.6684298269558,3.29012593176472,47,49,67,0,63,82,88
40.3253526804507,5.21080182251298,44,56,63,0,58,86,88
33.7079744653457,5.24587028504888,40,49,59,0,60,80,90
31.4181828508674,5.73109366981165,46,55,62,0,64,81,84
34.2592634560682,4.0798514351123,43,40,64,0,62,90,82
40.7367067359614,7.00781015886708,47,49,70,0,65,86,93
37.2635641550821,5.03931141795249,46,50,66,0,66,77,89
38.2704456851507,3.65640411658744,51,61,64,0,62,80,94
34.544550950294,3.84207232216694,46,41,56,0,56,85,86
32.3722964887787,4.89154053236922,44,46,64,0,66,89,92
38.6676464371948,3.78679705899801,55,54,69,0,69,87,94
35.8929130884803,3.15393474655356,45,40,63,0,60,84,87
33.8579851598916,4.74391703638571,40,41,63,0,59,89,91
37.0545397487426,3.82122159554212,33,51,59,0,65,84,90
39.6456325172685,4.59063074162694,54,48,70,0,60,87,94
39.6455844857288,7.12194416248489,49,51,62,0,50,85,90
40.078729555385,5.24336704660375,39,34,63,0,60,86,85
35.8560724619615,4.78192958079456,45,50,68,0,63,93,84
40.2983057114253,3.83302218429885,38,47,66,0,66,84,85
36.9072486064551,6.82589128969892,51,48,60,0,53,89,92
