EGFR,IGFR,SOS,Ras,PI3K,AKT,Raf,Mek,Erk
38.59524502728016,5.515722411160267,51.74180116771846,45.452841561640014,64.54852119797422,51.609890304844754,35.842119246217976,81.97103896934017,95.41257108241501
35.91077229415235,5.517224539571918,42.55170795479227,54.77799252622185,53.68685545330111,60.888450993101145,37.48858249856555,74.41752765496494,88.10308467330356
35.386260340119954,4.876941410227758,49.18810993722673,49.104198190575644,67.08434478855933,55.73748261412276,37.37678543622382,78.12192207858888,84.7781425210553
34.92140109997591,5.249547445316204,46.762400858613994,42.725003813027556,57.16293621561954,54.86200576023748,32.28787235591456,73.07249843223131,87.4145271095604
42.03291427226629,5.173917783014921,47.84993497655469,50.725748887033554,54.559780457759494,59.66866443153863,33.86769527924149,78.03198172106623,84.16981447499356
39.53027351691832,5.571498755602963,51.23211294305554,43.271915282528774,73.49448694788468,57.04739404707769,36.906905264617784,79.66641189920517,90.43667963865678
33.97309610510479,3.6708698322875533,35.041981728375404,30.162602880431542,62.94856468691228,56.77358767583506,23.056537403765635,82.15144195829872,92.90196072668951
35.64334118079621,4.086918617802785,53.13642149686958,52.7872524563428,75.71038848923328,48.959916828431,37.16592706810479,76.32239055225303,93.92718968877094
37.58951499469599,4.563546157933383,38.28279603898831,49.72993346777492,58.07659627117953,52.1396723672735,33.13610258049158,69.67494012478272,88.40077193711852
33.942549667118975,5.650449462988625,45.9494066981515,49.946908354518236,67.75709364294092,55.47997606203058,33.60965165608792,68.7202910475713,85.07873272303858
36.824544492588885,4.822119669230897,47.05111272910886,49.33344829735841,64.51072343577425,57.40760582472618,29.14026659827523,72.577121013764,88.80282491463862
42.091999810067996,5.287850794185729,52.696403392560704,53.91186176610422,68.43006796950475,58.302876430927114,33.018175015626234,80.72449553529361,89.39815107013004
33.31439650878743,4.889593574566609,40.333817046161236,42.65102109875004,60.72537230041307,57.720305085510844,36.73973573918734,71.6068531376326,86.82912041207041
40.50836804868454,5.0022622513052335,46.91066237341084,53.25645556264353,64.6113504192227,62.58948538987244,33.46378380681283,81.09992300585866,88.30126237646914
39.64541768853461,6.990728496210392,43.601292346398985,44.233454326764644,64.44396405099349,51.897438469159404,36.69714680660879,75.62231973416858,84.69284303964238
37.947331210009935,5.544728412199426,47.14084616782748,46.462539330992875,68.33683613343818,64.98497770404674,30.134073403462992,77.78390582170394,90.8853600971355
38.7028122441979,4.669803400575387,45.838740087847896,49.24741655911441,70.19693680137793,53.12487917849618,35.59824826071673,78.38751798840597,82.87035559317115
42.08064457312165,5.188428083603162,53.04803180327565,40.49743084729096,67.35545070055667,55.88154093128795,38.14266349674016,79.45986329137553,87.73332997948432
34.19183760169152,5.704105196054331,41.304959412922024,44.312701645982145,63.72153706545918,51.75749269688596,32.63110973977821,76.10886173180475,91.31482132656414
32.695594601853955,4.077034485552946,40.57242277053808,41.275541717023295,63.1375934125907,48.533296127694136,39.97421901120549,82.83741131413252,86.74574705590935
37.2599303584642,3.7773701019369033,40.03018894740395,38.902622902769686,54.127996042719566,49.17011972106776,28.823604349602544,72.9451113692051,90.84962662973447
34.39604195279414,5.318446588938692,51.33114101236017,54.72872239426241,66.63078469512193,56.99321625200338,39.764268921044085,75.59539982134301,86.628236676467
38.428710258657986,7.595076922425244,43.33061702659238,45.715553171135426,57.213261751118104,57.366402340317414,34.87916931844593,73.42379408324953,87.83232285062505
37.30600400122032,5.239834093854807,45.5786491209125,49.46853414210267,66.56864799067193,46.35228265081934,49.58966827946453,90.06140329143436,88.72503190952885
37.26976354619795,5.181900368053371,51.21698670522885,51.344539082206246,69.68488893135799,59.539441399318015,42.356717523638956,79.58101472396568,92.4906764022142
38.13971083561742,3.549594466369312,47.41180993369291,53.01682165905781,64.44552840108558,64.87952483639559,32.53588536664947,79.78531719628545,91.18269110309663
33.796090815071594,5.606350884228426,38.894189916572195,46.97513644641744,61.24361400235623,52.73886698004452,40.44125993837861,74.40185633296336,89.91491961820489
36.39193493687741,4.897733236444881,53.7210992486008,48.95784287173094,69.59948908010635,65.25191040463903,40.100552292587984,83.24535988983571,91.24810411054179
38.712997375019334,5.434275378457495,46.41812944070871,49.36237373915677,69.32618254538933,56.488940209097585,28.801371063305563,70.2576141197931,84.61642412591473
37.83917211098356,4.61462139721876,45.19530214453603,57.62618474640505,67.0535616197859,52.94620948958691,33.54469682685581,78.7798310994955,85.9811829049261
31.268704100003884,5.22069593093044,37.7977147601187,39.694373612403886,60.57951441666112,58.927261170140916,28.53515251132288,82.6266317290978,91.49187763089955
39.26481016447767,3.473173179276533,46.98383095773382,40.00766038832396,59.50495726130389,57.857824846168185,32.70318047967133,74.28570835323993,92.28340528640098
32.43152102325916,5.522092717796547,33.071827084520656,40.84749587151401,62.05811696131727,44.71331671146446,32.86819237170508,80.45142140022767,81.98497984071653
39.043917587607545,6.838387349299668,46.69431384658733,52.75509565790763,64.30478403134816,43.924788004734154,35.5767912566793,76.49096726814439,85.76410538572239
37.91476452248258,2.0072453321422414,38.25825685475969,49.44081633096102,77.29750410151708,66.42517660204379,32.4017248874558,73.68943757464852,87.0521121758876
39.586311272498,6.340925227645165,51.760345385494865,47.66948998569682,65.38504025817912,63.38920193869574,31.81418869639884,78.361758675857,87.64575092978902
42.06994924807594,5.714330534052383,54.95958537209777,40.64330226474601,68.19546341454509,60.394330637038195,35.24547381173726,73.02177206397593,85.56410217759485
35.20407796006537,3.84506796091191,40.320380021178934,30.260726534884448,66.8058304548573,60.59503301952667,20.441203710989598,72.04391141238492,90.07319939411116
35.72685742142702,1.5457002358799352,48.40872933488064,42.38692919952413,56.46808192936818,53.60956071680731,31.726992021046826,72.26983275610117,93.23439964040841
35.99083396244242,4.990932648379032,48.93413089460149,46.63265712008647,61.01743946045897,44.80015758919906,37.19652673104741,72.7922190893109,88.44652035429701
34.934257037934934,3.871206762292018,47.595531698954346,47.255195216474654,68.05170711574571,51.91603222298988,36.00514605456164,76.45364713637701,88.44390052305624
43.11961843249759,4.72361177318372,45.443571187116824,45.78542812986241,65.41902764770364,57.68766986166928,36.496391909709295,79.97837205533412,91.36790610009496
37.613300803761504,5.153114323467174,51.03012392202165,44.182591554308715,53.88930004235687,55.03308392394056,42.70864883757163,70.62452488557228,84.62253649100495
36.18607299880263,4.403388380209227,44.747618126300125,46.0497029562162,63.4863262285052,64.38349816392844,26.80134485897843,84.86213915950282,89.09783081340235
29.52171163017198,5.713276647861471,41.05241626815372,43.056971268654294,61.1646433414539,59.47083023558589,30.13246076833093,78.40660171100001,87.07075069333146
35.1681769462422,5.581814554587956,40.70590702544419,42.630810988000135,52.610301179718526,52.808547075733934,34.352903907372216,74.51564121019321,94.50367035399879
40.48066923583113,5.474165919683451,52.26777077698392,54.02600256568055,69.5451350483425,59.43059790771763,33.716982710547626,85.33837383783849,92.6144765253535
34.88273924140479,5.523575711238064,52.10032245824642,48.951012838199034,65.04816816952821,54.46886859474352,39.709236515865726,71.7728429943174,92.38017473446008
35.84214583333027,4.197406361055234,53.251375611676714,51.8505611811161,62.710057182713065,55.69402439816375,35.13458184657617,78.32617547534142,83.9140425229754
37.14403179543923,5.16945541894317,46.28471512549827,51.06564413186722,59.55683730663164,53.195746209706414,34.90023992520707,73.75592389791746,90.95292697526959
41.381122987844165,5.752074015218127,44.8075926360279,50.70836418277458,51.97106322833822,55.49643444429936,42.12239010778704,79.69124393472696,86.4658045351796
38.17783994517523,4.891788986142193,56.5584765583242,54.47326095601164,71.19571232683198,65.04148817775727,31.164020854489554,73.6134519519361,88.79355684168594
37.183926898444504,5.733434086776434,51.32532429601733,50.352615578448095,67.05686594650575,55.475583656567125,42.96631451215508,84.34472971409905,92.68364154976896
37.334906657232416,5.938089543552385,49.83532295857523,50.721756255764994,68.83284806492242,59.58256641487342,40.40988840158301,80.38039977255325,88.14929301257233
39.843994473677576,4.801289243874479,49.97852689521824,49.77771757404467,68.63044317418155,58.10055834363331,35.76988163071678,68.56385065595461,87.24806715973733
34.58860228131672,5.395697027952268,34.56182108682823,46.313335880908134,54.35866436250141,53.46983202346773,28.52031025158212,77.21548828639142,93.02242992770985
38.370370497776115,6.849487118902436,50.42549662593935,54.83225141406356,67.11400300200523,66.32196622527435,36.91490607030147,69.80042462900678,85.47815710170339
39.41472838207093,5.074010709961645,38.44482742640547,38.04817606398926,61.991183311201354,63.029119099913494,33.8145209649877,77.27805821666213,86.15753081665653
37.90167233946024,5.962525656533708,50.599978313556804,48.96991406597481,60.44855403935148,51.63140097151723,24.724793561012987,64.97931375216952,83.73104552604451
34.851036797299344,5.175079680543057,57.432991752466904,35.06154534966246,63.00462172080876,59.98787871355949,34.277348947906674,71.32837442521823,91.3752330909065
34.115512595424455,4.219823132152236,52.64141943740674,49.46571922036984,60.82898966777265,50.174344701337944,28.342853385074076,73.60492724625695,79.74440527916192
39.79725063451797,6.62302079262837,47.7177407017927,50.016343282646886,66.01289963185808,51.85294694303534,49.88713097817003,78.66088586934394,84.68660959180144
35.22924821695251,4.579992973123928,42.946736658234904,39.40248173659278,67.51230326232661,52.09368634021186,29.387054207971584,75.40562652969624,87.84624218184837
36.935603845735486,5.477799603586882,50.72318154900417,48.160975591967684,62.53633829971022,63.43271078968956,25.248438865547925,75.52160710108758,91.19268880759185
38.39821351425261,5.200749460431396,50.8964947587592,53.65403356221651,69.59938558519914,58.0206938499311,37.91621948930174,75.45278187800177,89.72897239381064
33.69418365041775,3.717536414840266,44.61032466084694,41.5949987881328,56.083182921052945,47.46816331497538,37.02692061671874,81.44445325267985,85.63135923530109
38.04608632168441,7.470847477281024,42.61600990710451,42.69608185015468,69.77262861088772,51.46674325818789,37.05839279539775,78.98072909959875,87.83978030821305
38.10112171778428,6.806978458844195,52.652442820728254,49.73161284888691,66.47963311316433,61.169951378006786,36.101183980830164,73.16724079306023,88.96212216239303
37.659112547998994,4.866125740885796,44.66647900160985,45.51993290252846,63.05558169778507,65.37587105968349,27.315427420668442,80.39657491524645,88.44620424672486
33.05131112835673,4.335309731011222,33.37696665634998,52.20999804501283,64.28752543046991,39.3833682792379,47.91257034103,84.28994018187785,92.92023963672423
32.47461242345851,7.2907676680663895,45.72080002383994,43.55818715277874,68.02460371291541,50.692568437119405,31.973229458620125,72.73277421437042,91.42466963359865
38.962878695137455,5.858600533573405,44.87256651933158,34.00186213996624,65.33559370010605,51.82752209886627,30.527811256827288,65.58168965335673,86.56121304956919
33.00570965285506,5.315128398055318,48.086603374785895,52.73843003119221,65.49627307717476,57.36397658161945,49.721333020262406,85.66445051472559,89.98019727870776
38.004460267693936,3.1124274744493756,34.14134479108288,51.43574611782119,67.28549695176976,52.41866946823559,37.906561101623026,81.47895108811547,89.22743001549226
34.72038123842923,5.784361934971303,35.80570396086633,47.729198727479535,64.08041489888487,60.71742925627982,40.23593211656186,79.79156285913854,86.55388120884788
38.25501831725151,5.312716083742332,47.61816134514086,55.422356740850624,66.94549252276573,56.644084482120995,38.41693483948951,79.0493876491994,87.09758075618845
35.00378808404497,5.567669747559403,43.540831769276146,46.93470070702883,51.11288649717289,67.48072812792054,27.437383116195967,71.12958189083174,83.93078787672385
35.551272211841365,5.4029164205178475,57.01579558272069,46.658358656951116,65.64885762463764,61.338555239742384,36.5774227210549,76.60103281145675,88.91809946308098
32.331994870244266,6.302481873218017,39.8235772971738,48.96098545333026,70.5612560618847,62.17325797555958,37.23622172855795,76.43724704255874,89.22801267955126
36.95149722677475,4.588030516845297,45.74158844810335,45.35459692701166,70.52652872048427,55.25804387036782,40.509537620834934,81.81442011296076,92.20353390690738
34.349080640177306,4.717428422361903,47.79299364898083,51.30469385579473,68.94722101722111,54.81668043754954,37.113308878762815,79.9194328529532,83.6730603294983
32.72349344260609,3.9421467238221743,42.7971872267092,40.8006692977408,63.57224846260392,45.98402606784963,24.871463258468058,69.6572496291362,82.95695146138254
38.20620024145227,4.090443645214926,44.81687257919882,43.71027501047513,61.38665402433871,48.51618593924635,28.798487004145365,66.15549195326163,89.59254583407048
41.20097775335487,5.823624577912198,59.485007179095476,58.24133287720597,65.62268214470113,58.012808668941915,37.133992766697965,76.85079218825399,84.77333039127517
40.11832029133057,4.894924499561885,45.45634621492331,46.77976784848847,63.988155672744334,55.24660198972729,39.13227712891407,70.73088234262778,87.26062776480074
35.23186200280009,7.384631333279527,45.700116879052736,50.74632935320226,71.46522865902915,41.905633649380746,45.21901203910929,79.3840717178588,79.92069594727022
40.32136417925844,3.4801542667904495,38.46170946112185,37.900938743490556,62.20244035880523,53.30001441538352,40.366813701593784,80.77077053098328,83.50291625194575
30.553203840614444,6.45273166953424,43.74014688934382,45.77887352895143,59.397895355962426,42.281794701627845,40.1114311747142,82.26980452982566,83.88447902421242
36.87375865030425,5.587292120091587,39.85653615345104,51.059534768811226,61.19719344948661,54.40703480341409,29.031501003297166,74.54856409328947,89.24352340481786
38.79497525351915,3.063199871753196,47.71358067686227,55.057977713715495,54.725772202559554,56.925475800435535,31.10954973146464,79.71886475789869,86.63603231972216
38.813699975674304,5.011838541399442,45.55614461938293,44.9528213217337,68.21329007145064,58.11261087377568,37.80768102825717,70.68693593656059,86.48742129721734
34.76145794951382,4.766556223827946,42.692293661447955,41.95785196515455,65.53147056757822,63.297966352910095,31.490191911468287,71.63880092929708,89.22178056255419
38.32716375424125,3.314252187187512,54.07260530932815,54.31530994896005,61.12592926921238,64.58909080103885,40.573369792814496,86.61409504114668,90.04131186464949
36.86152495062879,3.6455085759229497,44.84544954566524,56.76678005281792,63.47570995128472,61.177999701008375,34.216353727729576,78.39704910989104,85.5777794738286
42.728172343075784,4.988114089327309,68.29941956690513,49.39799658444405,67.21258531809967,56.82523864711261,35.48952358794162,70.73792119171962,88.32921130349719
43.890979306142775,5.071011523095934,51.881571435092,50.773712016254755,61.956281683524864,57.042221572866566,38.70150233553637,72.89510227752434,90.4636163206907
31.702410764056356,3.9989494614280345,42.880524555392654,57.81862232417471,65.58084025973741,49.747982800355494,47.96525296433524,79.57438353257893,90.98466145614205
39.51476295353965,4.9231744603965195,42.41292067809805,43.91351198260805,59.67417171207331,60.6734992195479,33.9186589256879,67.54227275633461,86.63071135903984
35.63137080575345,5.832505866134244,42.79959273132945,45.42515228272821,64.31943739578678,57.223669512996345,34.124661335532636,77.3317134069271,90.39084773913724
34.43466303685489,5.503778234673933,35.717038709602654,35.38442225655191,56.946259187002035,63.111426711504734,35.17494684615392,77.71558738207248,86.76118542417035
34.501606031540355,5.032506675237854,46.421156773617774,53.890874312726666,68.88222140000825,67.56382942844597,36.49348595290941,81.74867147993002,89.65893470171218
39.203099342391646,6.052954713532025,49.22989427958882,49.95489514603134,60.939968075772526,57.67093435088726,33.99933297084262,75.09031444757969,88.23480652507371
39.584100271763795,3.9365485628097128,44.220451796966344,60.46789873002213,62.68271208059652,50.371710333384144,36.15268019291445,79.84933453452196,89.37342693084992
34.797650275077345,5.655200834450566,38.41662006302643,48.94486261744967,69.18188097128315,55.8894436132,43.76893805901935,72.35678873099958,94.73677784475623
35.04658074703054,5.9120042562548525,46.01113013067761,47.66899370683945,57.690850157008796,54.01981759655809,38.24037694816781,77.66210293974821,89.75420557909695
36.1981477816385,4.240155990216722,36.793936744225014,44.74910528464981,60.2525903963381,52.554468744851626,34.09071714474599,81.48993582475664,88.27770494740557
38.93879653158362,5.356085505164225,44.15051783586668,50.539268835039145,62.58573723642513,59.12535361444381,32.40811341493626,75.7785249871079,89.56441378902505
32.8069838646651,4.519163167617589,46.61086794986172,49.70273711952897,63.25502866577106,55.46665766195339,28.14683777196735,79.47012458842862,93.25693665016765
43.08008049293976,3.7729099092717724,52.3275350387848,52.01758013429334,67.54430041892765,55.64862924137517,35.93066964435459,78.51977757389292,90.41910442444457
