EGFR,IGFR,SOS,Ras,PI3K,AKT,Raf,Mek,Erk
34.61106604511916,4.927141978752634,47.7260013001314,48.81441826717829,61.23416380274109,0,57.04342673558271,77.2911846104931,95.14472835795628
31.71693043957898,3.6610613217450756,46.74328401525102,60.05221434485985,67.09864727179921,0,68.65342535192649,87.65691410645036,91.12780422063672
39.68193531880637,6.079572895633613,40.883389343250606,45.08888422495421,62.66174772370468,0,58.08461011828305,85.97894872309557,90.5739696530234
38.76644681971509,5.510188944383591,52.2825972054387,45.495432253770645,66.82813636380094,0,64.37028671108476,89.26469522538383,84.9946661900792
33.639295149151955,4.806665373974537,36.95729327694075,47.63545184515759,57.672112214152904,0,56.28992833879914,79.69647374376268,90.39662692123501
35.591761865034734,5.243422392853663,49.15259317629589,50.01641553418845,63.26689604508818,0,59.534009693865606,87.48371266217164,89.20792212699034
35.12628685882855,5.964765520984957,47.047000055399636,64.70789392955874,68.42810432250045,0,63.73590713308334,89.69720941168136,89.56609450399645
36.20116397696971,5.380039437031539,43.80733971687851,40.26591725082372,62.39488216839021,0,58.56341048230332,89.02483390776027,79.80651098322667
34.62652634452905,5.486568567679939,47.664339728741446,50.2428214793384,56.57728062769371,0,51.8052129910233,85.345134155024,94.63835077388603
40.381010533500195,4.729058677499884,45.36450521145918,42.01268732060518,67.13096625192883,0,55.836604853716146,79.63260820586518,84.2938300635091
38.20585062436569,3.5348290560412283,60.27056107086645,52.269912404235775,64.81678821104768,0,59.693387316346175,84.32263454096582,92.46958011435464
40.076117858277755,7.265820227451831,41.087137163310054,53.89880608768163,61.4888923829111,0,64.37184178046836,85.55543768184707,85.84658068470968
40.7090260141404,3.970487947978906,40.04493724280823,26.829146864939908,67.02701507508415,0,62.869153174448385,80.1508294392442,95.89345983897337
41.106302115975694,3.4663739606301607,39.640790953861355,46.473691967928254,74.26809925890882,0,58.25997542743025,90.47019738518733,87.33319996119874
38.36580983222383,5.878376896448038,35.215481018603924,47.088802958596055,69.27235370545064,0,61.275859415681644,85.73231869798244,93.47882539453232
38.43347885628863,3.659294455835667,43.186677614696386,51.274946052279226,63.687420442003166,0,71.32171940041367,90.11350068340143,86.6219684483969
35.87665303145044,6.509836414426017,47.61549328396155,44.45534432793693,56.61700500795919,0,53.421316756186386,85.1478055063015,93.49386033665085
36.56352215888754,5.4447125505458,42.01702399664617,50.71939529131753,64.89705916759232,0,64.67265884712694,86.48027497279566,91.14741146823938
37.038121730926974,4.634257735156447,42.093294169103025,51.07171524095361,72.32386377185847,0,70.36522043743918,91.36430334022475,84.46298923284887
35.11344026300642,6.845980879348554,52.023609650940635,54.6709783665627,76.23648995478831,0,69.1190231080838,89.75647410241575,87.01560851194289
35.467910540109,4.4566614909917,49.37858381295426,42.05646907560283,66.92996296415743,0,66.31998602789177,89.26560794607568,88.56945431200683
34.73413911015768,3.9385116267044493,45.348415254788755,44.881325446781176,69.11453173073905,0,57.79059832779423,80.90487661411784,89.6916137599565
35.32436350335896,5.049235493836756,45.785480864744486,54.92306487438773,68.19446692768794,0,74.90673860584018,85.26796458724573,93.92303017527703
38.150751768527776,5.053348032550517,46.129319746164654,46.694402881201064,65.25546898201296,0,54.93853785892359,82.8500066187909,87.23422451164734
35.134312227907834,4.844480106046989,44.68672302885116,40.23243329377519,60.70708160217043,0,56.02986885862552,76.63153807041046,84.01495875314293
36.93951875749078,6.209748313030181,53.755604218348836,50.60828807986016,60.58067201160071,0,71.57857027850122,92.54927829453743,90.61339990500052
38.177026249416045,4.207627353911752,56.558452919248424,58.27286282287486,67.15457222202622,0,66.0588029999005,86.754867322349,87.16970970746094
35.681687387346976,3.60166922344253,38.873339238064204,46.31911676234337,61.09287794398518,0,58.50949975637646,87.97733176494071,95.77097123034622
36.464476143900576,6.399841861836312,48.49387324029652,43.256450382827424,61.66619018462233,0,52.33532252021231,87.31975859834546,92.65746614401216
32.090779974838384,4.290163020257897,49.672432692927764,56.0662429403553,62.428553483405295,0,59.81405399354614,83.09702233729557,87.63871821252138
34.17159231771869,4.356568862552193,43.98238127899176,43.233857540926046,59.345563344878485,0,57.45114657705483,85.60551653886301,88.25708941537194
38.426651878381406,3.5248214845957024,42.944138501671205,48.297410750498045,70.99955738548493,0,61.31554577341568,85.83719776672835,94.84096239208354
37.383867248475894,4.497204342948923,54.20615782522317,44.77929223192657,75.3079107368485,0,56.9260430345461,87.65332382559261,91.0144982072065
39.58870025615052,5.30498383336831,51.00549514746086,53.85574301710196,65.79155604223996,0,54.77658990572009,81.627219781911,85.38869867319208
37.734174295951235,4.117619948565892,48.74780493722135,43.689613897588146,65.9311353815056,0,59.46130640689502,86.29965244177046,90.97623802865247
44.96256878030156,5.91525928538299,50.82421277289718,55.10169872467935,66.53410926575326,0,62.218451291038654,87.06838392932927,91.05022490640424
37.9657339208601,5.896600161610517,51.08626016535173,43.42047339247853,61.28654189983426,0,56.871097620010254,82.44715806424892,93.71481232627426
38.38647441594888,5.65118428704094,46.619670587096955,59.677185792994294,75.04444671790725,0,57.40127400077494,90.17935900187292,85.13560737279226
37.046253621611754,4.6634824729677264,38.145202608061744,45.45029862459072,59.9707021153266,0,53.87034062655717,89.31568517954751,89.40889283697707
37.011287904242735,4.2027689826892285,37.68539590078123,41.50615997862322,57.702258704888216,0,61.8405880173567,86.16716516100107,91.8433431334937
43.17898028464189,5.896533509090388,51.705969863356785,55.311609934649304,72.50884626086352,0,66.0079736118868,86.3665607388153,91.43905616765332
33.20431190806411,5.1991891531700025,43.53483711746973,50.14926694611265,69.31394216174078,0,61.5472914670869,85.9796352537003,90.22457433904705
37.051688341031344,3.930065729532079,45.96273311060403,45.39565263561134,57.248791476065406,0,60.957214014609015,84.61444714024258,87.22529429508658
30.674775827957717,3.9347142550104564,38.11896095969346,43.6674483499234,64.71375322130429,0,59.00633606019754,87.42724468802481,91.72945795484857
39.83901480793838,3.802950482161897,36.956430236768924,38.02484435612119,61.69064131702916,0,52.641117542135596,79.19167707066795,89.46112403455476
31.22106064416533,3.732221191841455,33.49133153251603,51.1804033105572,62.25514638706529,0,63.87278377684075,72.73512625920367,92.86110627971794
39.071927270708834,6.290752085183717,53.91358971434542,52.79671292536028,64.24462917681858,0,54.08686568671955,87.77061642137002,90.92734206187743
33.929343719832296,6.0260396272102685,44.03844721284423,54.502449004250266,60.792159716459985,0,55.203132480627275,82.5077411060996,87.61932748422883
