EGFR,IGFR,SOS,Ras,PI3K,AKT,Raf,Mek,Erk
38.95073832778256,3.3251323798561625,49.17247675872306,51.283263910325395,65.95542320694996,47.62545513233883,39.683241509275284,82.30038189386923,92.10024340201889
34.12458422267772,3.562004318537654,39.100411924161065,41.07446040776419,55.42392363214907,48.90990703045691,35.72865670750379,77.41947066785023,84.73086232422406
33.4046056688781,3.3127616548823724,39.37583716180165,39.193762622466345,55.96568434663209,48.82070386935075,30.72632760868548,75.92626608812013,83.68921126859165
41.665077465277854,5.302614319830195,50.475174586433084,56.54274118600666,68.05491774118285,57.902247283932496,41.53285957982401,81.7758453500792,92.38917826166133
33.44202769377942,5.021009342205623,43.96213410993579,46.80959831979582,59.17417577447077,57.55501917018438,36.11070107018793,76.15105212021041,87.30612731221123
40.4629458559263,5.989935430693079,52.951729947272945,55.55746471857106,68.02966246039098,58.236363750334895,41.44101697561403,82.8169427266034,92.08892085515895
37.77227332534586,5.202356813721085,47.18602694615199,51.68575456015886,63.64966187688742,56.87285684441394,48.343572772389514,84.1452371503094,89.37577236608149
42.84531840318681,5.394693993624086,53.5056907002192,60.61926545453221,66.60134614020319,59.24177390550381,46.3072898079914,86.37930193311003,94.54073229782507
37.05096077632029,4.611255832574462,45.83906467367675,49.63983892993486,55.15752664166389,57.364323574229104,36.59897952154376,77.5938011944409,88.66180449041056
31.468109454142827,3.064304784291959,38.09699349617791,31.83839171360743,55.14181034825938,54.501859205714844,21.430877826587235,65.37526723744978,80.29214458440762
35.099189463700554,3.7783388978698853,39.932534710600954,43.635494244987456,56.0762524307589,50.798014788069196,41.772953501160096,84.00095535957323,86.1979922057186
34.4415888858245,6.582347307307366,48.39673192762044,49.07703107323079,68.06970712458983,60.664204695326966,39.19399760243564,79.58544673448694,89.99783407406625
33.18584389037147,3.9299765068313555,42.50118129095388,42.31153132532432,63.78950946688616,66.65888022157428,31.51210607554394,74.88191830277265,86.6044547106414
35.141308241257825,5.588860369379322,46.45004795391917,44.05083933140111,66.34018217483606,57.0420667998174,31.56079033080099,78.0473548826465,88.75630231751563
42.000490384171215,5.937549493453872,55.289013832377115,48.34865214942312,70.21542503076147,60.68812316143846,48.463132987255364,87.48060102786162,93.70750580951274
39.671032589088995,6.507600068702732,52.99009446724025,44.66699681444683,69.33134230731035,64.2846964503659,33.825779861531,76.96464487290172,91.42244045140541
43.07228513112862,5.607993471385603,53.671113359381934,60.41630559481278,64.17954210194722,64.77620685561992,44.433233427376145,83.7172779242786,92.96550443592331
27.899442897474646,2.5459843369020447,51.12642014857696,31.882062987107407,59.84969220447729,47.84804939066359,22.86561877557082,66.50360096769943,81.10019721959324
34.2129760717843,5.322760339005797,41.77398986983741,40.900523054186344,62.02850708984139,57.02800268498385,27.20224260772688,82.45346578560951,82.93810741604655
37.97495413960231,5.091350276323134,48.43629612362301,50.46277297506484,66.08424042638292,57.66501045206763,32.96434273040826,75.34577094129942,90.21635476347315
32.21649726415369,3.580618712563615,41.646033344477324,33.05069668653015,61.559008421003256,56.55493255990921,25.250610785885396,66.40841587222572,81.25969334240895
35.305197851880266,3.112386480864931,40.31324354471841,40.7782232304,58.1127145336196,47.17781689909253,28.44618193016254,79.9519347180767,86.88565503447252
35.7270669181756,4.695871929905499,44.059098306212846,45.029867392355584,60.074899699265025,55.95611906062556,35.87641016384244,85.59996130488098,87.03180278949677
37.77862729444863,5.890685382958613,40.2350069890181,52.20483333938938,61.542489923301304,48.35690211042625,40.95183485326742,80.91304580300186,91.33601756218151
36.565045923355804,5.367114379776204,39.25475689498661,53.371758889181926,59.404245266339416,56.830457200135065,41.750064151837066,71.64995882082566,84.44899298174802
37.50095066353871,3.986455046989735,40.98613618115806,42.76878452867395,56.65980698319736,51.03890382386292,23.09772433918672,73.111995365062,85.5113603410305
38.70342358891419,6.657237150064719,50.0434994664724,51.25102164322037,69.44573371776805,63.72278070201888,37.951021623501624,78.15231529207021,90.00321938923848
37.96993670849312,4.866431919596135,44.212265251344995,51.75881775111627,63.61451957546515,55.232488385779,41.94263217138184,83.87395468033068,89.59893764584739
30.124190136065632,3.119470678983251,53.02678556953674,32.77988207797502,65.96680219684059,58.815497030765634,22.920022170844813,66.47700370694959,80.95399720655467
33.010718341717755,5.328955343607601,42.96509012456821,49.29962270693442,63.21610410614642,57.6681248438565,36.93634422606894,83.54138764694527,84.18269759864519
40.55427898508623,5.84767895825482,52.955712926428596,55.6248680079017,66.01293560950866,51.40234456388141,41.8848412088293,80.82141652808919,90.8773316770307
39.30708286794496,5.250677084420378,48.61686921153609,53.99472706004487,70.13128647449545,61.59082526515706,38.57547433021706,79.60686520142123,90.28995736241512
42.13705277825953,5.4807640338863495,52.3258995462121,59.52218407500049,65.50682243733989,53.98471461507289,45.893056756665324,84.83776503442638,93.78509650169765
