A0A075B6Q5,A0A075B6S5,A0A075B6S9,A0A075B7B8,A0A075B7D4,A0A075B7E8,A0A0A0MS07,A0A0B4J1U7,A0A0B4J1V6,A0A0B4J1Y9,A0A0B4J2H0,A0A0C4DGB6,A0A0C4DH29,A0A0C4DH31,A0A0C4DH35,A0A0C4DH36,A0A0C4DH38,A0A0C4DH42,A0A0C4DH73,A0A0G2JMB2,A0A0G2JPR0,A0A0G2JQJ0,A0A1W2PQY8,A0A3B3ISR2,B7ZKJ8,B9A064,E7ETH0,F8W696,J3QLC9,O14791-2,O43866,O75636,O75882,P00450,P00734,P00739,P00747,P00748,P01008,P01009,P01011,P01019,P01023,P01024,P01031,P01042-2,P01593,P01619,P01706,P01714,P01721,P01762,P01763,P01767,P01768,P01782,P01817,P01824,P01834,P01857,P01859,P01860,P01861,P01871,P01876,P01877,P02647,P02652,P02656,P02675,P02745,P02746,P02747,P02748,P02750,P02751-11,P02751-4,P02753,P02760,P02763,P02765,P02766,P02768-2,P02774-3,P02775,P02787,P02788,P02790,P04003,P04004,P04114,P04196,P04217,P04264,P04275,P04278,P04433,P05154,P05155-3,P05160,P05543,P05546,P06312,P06396,P06681,P07225,P07357,P07358,P07360,P08185,P08603,P08697,P09871,P0C0L5,P0DP04,P10643,P10909-2,P12259,P13671,P15169,P18428,P19652,P19827,P20742,P20851-2,P22792,P25311,P27169,P29622,P36955,P43652,P51884,P61769,Q03591,Q06033-2,Q08379,Q5T985,Q96RP7,Q9UHG3,Q9Y6R7
20.24671932561448,18.75793564836225,20.12747281551812,18.24446671532539,21.82528055630449,19.47482594722226,21.0151635019111,18.46742340762371,20.01995675709685,19.29420358721095,21.10698516141648,21.10850718317304,18.88955656407106,17.91165183389928,24.56990810009749,20.20728508679491,20.11811788516157,20.56767806159548,21.08411722692348,21.31646551100835,22.21168333122458,19.12603508463607,25.7597256408981,21.15096130962086,19.57930811843452,20.2818160604618,19.7459764998855,21.35518122252874,20.6467072766963,18.72193377232938,21.88599580359451,19.45990003064718,19.72027503099005,19.48379525409438,19.59695358159906,20.01029694874981,19.92939763210495,19.5113408440634,20.15429520931484,20.12918806085454,20.09358921238342,19.73389929715169,19.71920404914676,20.13164782202738,19.88276951755297,19.8947483205569,19.44784557696087,20.26216323023863,17.50205737836517,19.13930658984327,21.35211597401207,20.97544370476024,22.78263639798624,20.23203680284198,19.44552555548078,20.690918747749,18.40287943033274,19.77472561819706,20.71030201044322,20.19823643567713,21.06218926385662,20.54824693990017,20.56028484156068,19.91711720318216,20.24982580387022,20.17273500081738,20.32315336451877,18.73479685161685,19.1184211574514,18.46722642739409,21.13526422312558,19.55543059782908,22.6444612411796,19.67631125566082,19.02520796093866,18.35476733871436,19.76972463008018,19.8494088494533,19.72090337313785,20.96326611733541,19.53788323503456,19.83159163138552,20.0035239165686,19.66802625013798,20.89568410341017,20.10182654408801,19.60937879711484,20.43360397192337,20.38082817025348,19.36391191050808,19.94617170088809,19.86588899098574,19.82441462660974,21.22977755700682,18.6135411686179,19.65536852777008,20.59438518213702,20.42760294297643,20.16958349834374,19.45626729308004,20.53572217930217,19.81413424082097,20.36929742715378,20.19207707090669,19.8605707021367,20.00039172118642,19.15074890898527,20.28437407164373,19.7810582211045,21.2114175680037,20.07948978053078,19.25296542949285,20.3783285019744,20.03450830397022,20.19780298777066,19.96614845564944,19.79324758773601,19.29216474300785,20.19815198523334,20.43618384257488,19.05475833708846,20.2936975042942,18.74677864773575,19.36532088042536,20.18747954626203,20.75636122749716,20.13688401649952,19.77144818954394,19.91117843108041,21.40215840547736,20.09618537472239,19.41741738771635,20.22861901415348,21.31810668349092,19.63647084814331,20.55967441667646,19.79755045178715,21.2860642614451,19.42949092690411,18.65651443982045
19.31950205306144,18.81843675525629,20.40364743651421,18.75826789617708,21.23606470194999,19.58321683415715,21.08757042571088,19.67611927100766,21.13101434912687,19.42315906727613,21.25849078506412,21.0737279983913,18.00728331502205,19.59322781805186,22.40706186743954,19.51208197487738,19.89207300967222,18.21305384936004,20.98104441901449,21.39104320744973,22.04688522310664,20.04024550809606,25.77280714185727,20.94785422831867,19.57931930114784,20.64460841609302,19.8923621638473,20.85299659469556,20.83002100520039,18.87390934890592,21.21470893920857,18.73702937597482,19.90195952836446,19.55823069099421,19.36040677058201,20.23878683512195,20.33223105027878,19.03730546039539,19.91072104021376,19.98168080169369,20.06329511676513,19.82924472976189,19.82996999802282,20.1179847683581,19.80716396385532,19.60588503722271,21.08802434596386,20.16928137318552,17.09873245890252,20.72211975358491,20.33347568636834,20.67429144648492,20.30359849173152,20.79381542881194,20.0534296310546,20.51895034014674,18.33631469366035,19.47352402707122,20.79915759209598,21.84839408503683,20.77707754645762,20.54823983925868,20.94721575424432,20.75703013938698,20.71458599314428,20.870862510478,20.34398608122853,18.84890931809136,19.17464338243208,19.28459290535252,21.28263611240204,18.87432642394552,22.20397390572964,19.7476785436323,18.86374835679228,18.79948770543842,19.89293902869787,20.0184794138828,19.92023756103847,20.62409362135198,19.48950501802392,20.29412104692854,20.19481065069461,20.06206936523516,20.94564487657913,19.76483766149804,18.60215592842173,20.40935988064234,20.45193535021511,19.71532206824235,19.6752027419321,19.7293074500859,20.14229825174641,19.69773941348792,18.9235084888365,20.15324184334958,20.28971340524237,20.11880266350341,20.504198223351,19.43815579390244,20.351804875501,19.9554328814409,21.06527095449001,19.47145364296516,20.31050446661896,19.84877774947542,19.29418210814112,20.41840929222096,20.07991735622473,21.40135506834361,20.21547268832728,19.18473747233322,19.98053758827424,19.62320508032994,19.07037709997908,19.73838326832068,18.57361966624061,19.36937368744294,20.09968714058614,20.21340887824998,19.27523420228878,20.21492786322384,19.16751983918786,19.36468917296393,19.90424139265042,20.23081925474337,20.21278525426224,19.45121258886182,19.44690315284082,21.0985542628072,20.06177328887146,18.89826686248358,20.4207327817099,22.35007443239838,19.92197404658266,20.82989530051533,19.39563381636792,21.35490293731093,19.5461596281379,18.76456369139704
20.45311861494228,19.57681473653582,20.92488657602644,18.15392857670723,20.78226678662365,19.63318571558107,20.64848903794761,18.3026570932038,21.74080862233326,19.6739396250246,20.42746174314064,21.02646791811626,18.86913202086576,18.9737747437869,20.92199661939428,19.44568625017624,20.24169073526921,19.9071094802634,20.44184231119114,20.08151234227456,22.09342568047976,19.2226394179609,25.76074669865435,20.91802284594549,19.96535022061868,20.15345523271784,19.98015531023353,21.42902300340365,21.16868533762866,19.12993697789798,22.01051830666202,19.14028902087774,18.67208477520942,19.63792779383336,19.76458941947062,19.67279646063404,20.15679545006496,19.64538876387443,20.17885360733298,19.86691208115456,19.95828140372747,19.82023383288348,20.11586753815118,20.03084463322223,19.7750781734237,19.71894818329706,20.67672220186479,20.52649758100222,18.01052964722832,22.19243920716477,22.18840621207745,20.9110458499164,22.8250211415125,19.8534914413818,19.70493998546358,20.82699243461906,18.24359679423364,20.56946072060107,20.42254396800521,22.17553476315573,20.93907280073193,20.73921125422435,21.27727945230694,20.0925592121524,20.55616949957103,19.77990022505446,20.24745681946846,18.60470691034009,19.66778433655218,19.1886464519441,22.14934041282887,18.33814735811638,21.80979345340075,19.54610995856837,18.56890561299858,18.68108864345019,19.60339805287976,20.27887373643336,19.25608588240326,20.97919420713115,19.54871325043867,20.6007946616319,19.56622707566534,20.36965692097638,20.85992212849242,20.15378419883359,18.17626321405075,20.75696370171345,20.21641279723729,19.47655081282551,20.09472846776213,20.10120815410922,20.14231386498414,19.26561408963917,19.05421205344294,19.99861755892518,20.62689454709952,20.57451948890894,20.39823505469567,19.88780784791495,20.31949203319674,19.94985323302497,21.36890444141212,19.81047594737982,19.57354746694923,20.21402119064612,19.66441218271816,21.16528899636028,19.92488274679449,21.31192725642872,20.30016989170303,19.1442579672751,20.18185527359529,19.83790024701272,20.46170931484566,21.15808155689492,19.46546033859288,19.22331101133925,20.22578481792741,20.51806170671929,19.72754332368818,18.68202148772133,19.46093229388708,19.5052812137269,20.92593672906027,20.76667732353994,19.80433433655024,19.42113058446688,19.37768094878149,21.18957413678247,20.00388922105823,18.72583839399523,19.88489335231134,22.41014462205368,20.31845510408384,20.8664509668863,19.46911391548644,22.07103253125976,19.40245548871488,18.63446871300312
19.86312694778494,19.0667099923365,20.10449025978617,18.32564052063426,20.66836690483882,18.49782587034,21.19169569202806,19.05722764876778,21.07189359143615,19.193714722851,19.12205700580468,21.13531714078949,18.47587003745475,19.35235334407954,20.62276206135066,20.58798454912816,20.60897185201798,20.4706154212076,20.37194503544133,20.56639869301126,23.26482815360676,20.18651456633414,25.77280714185727,21.44686060585655,19.91214295177926,20.73331904757349,19.9697028129057,20.51994806691726,20.82025357977498,17.67544499521945,21.37128128581426,18.57730515525662,19.74720249535931,19.49812979986492,19.5382283665634,19.52768160794931,19.45882106419166,19.25090517143806,20.21103486481437,20.08371571859708,20.04973862316707,19.46505573111404,19.86008629877128,20.10118580453904,19.4507927197879,19.52296888708694,20.0013557760496,20.20445850625094,18.07112660386512,19.55858916208426,20.52392692538353,21.08743832799155,22.9852543495104,19.55891699603474,20.22987904133255,21.01822328522512,17.99848847632695,21.16195841408673,20.87460078787886,22.12077960251188,20.87011504447816,20.62815434984165,21.09137360600547,20.13505474651574,20.550747073254,19.86801938680736,20.33906972297104,18.87193499675271,18.68674933767982,18.13767939103685,20.24164361583982,18.91926606494638,22.09922350999105,19.48293387770766,18.47370471112032,19.21024695787636,20.00292297682064,20.15093109403306,19.95030689817482,20.75828450527068,19.81035486039258,20.53766060383743,20.07895027306539,20.21232510907486,20.91963655363899,19.83577631146718,18.54599513928263,20.6312225501746,20.40927597508927,19.48871343548109,19.82753095704509,20.11601122485869,19.93859231192901,19.01153260231794,18.73078867405305,19.86205018031786,20.1896622865645,19.56293439989206,20.04658672396054,19.92646528997718,20.43707844630253,19.72055185211942,20.13922606082067,20.06072426495466,20.05418913748094,19.82540603128761,18.92242438562504,20.84439470346844,20.0962850523859,20.39079371751322,20.48267512473163,19.05218503112872,19.92860996466118,19.43684253897776,19.23536338185544,19.4109523305067,18.63626398319941,19.3479744796597,19.75709351613117,20.37749238215192,18.99213947577849,19.48626574123936,18.81314277399302,18.28622764979838,19.90964449944756,20.34818325673834,20.14365811367796,19.72335170716067,19.34756674586164,20.92214857820572,19.81299517949687,18.53970956030212,19.72533183613326,22.92440260045684,19.84430374021033,20.25784354872304,19.68105459650379,20.78625736990695,19.40922041517136,19.15963045299411
20.62357929090419,18.17425053743307,19.36203162226528,18.69050060878787,21.34156201237657,20.12304760380252,21.14364300158995,19.13189806744006,21.2375610284414,18.97353324098162,20.68688771642227,21.08507981210897,17.93395105468234,19.13822954063952,22.48498537976194,19.68926173384112,20.09808541884589,19.54161152276482,20.07309970844874,20.6454808582109,22.37735528349141,19.15149435201205,25.77280714185727,20.88892836612167,20.00464987996905,20.02001020857836,19.4549056222638,20.7244331847166,20.94974456321139,19.21424303507692,21.49950070046958,19.08057280601052,19.54563155208506,19.52328251233386,19.35036931549851,19.31453384815904,20.32584863467079,20.34051569285687,20.36525617962077,19.84129724345148,19.98516236049785,19.45658049274319,20.04594734422785,20.12328751647756,19.87497682583789,20.02125937281804,20.15693213786583,20.40252882242659,18.96186636814625,19.30057300880112,20.08110567412827,21.30925702662368,22.62608640933415,21.22946448370564,19.67548620748206,20.45808467775747,18.59961825912387,20.72952894675106,20.7796618214826,21.12160191611026,20.86355206420016,20.82339639840751,21.05931889770827,20.34787170629197,20.66699473218113,20.60174983516488,20.1383561064663,18.74757522654152,18.83739559667757,18.75177923540074,20.9579834155452,18.69410564875476,21.68933898940549,19.30823212308342,18.80230564837787,18.56571153743822,19.98801745589521,19.61435814277395,18.74094222948021,20.54619695065046,19.42764692593402,19.85074763525122,20.0180115322943,19.64831857478169,21.26869852841332,19.9679841697822,19.68542294200719,20.54173691802111,20.58141073577621,19.68099427446933,19.73237701676362,19.42040291862092,20.03340088597525,20.41598117409381,18.94832773753292,19.5294332632683,20.43781444717407,19.626080727676,20.52538472745514,19.87341874551021,20.54373009855701,20.07805257219262,20.38052996953782,19.12920899849943,19.72927130064788,20.04628983552295,19.23716007612825,20.86020107619614,19.60552479904402,22.44171600442048,20.66203300967083,19.24909257511232,19.69998972452607,19.77096083253997,19.67456233271972,19.97174854323316,19.58866194370976,19.35586010334082,20.06944084875211,20.57673963615603,19.88420329225018,20.28318313966333,19.41766448492291,18.40269877594816,20.27384308927592,20.42499951922673,19.85730509531528,19.61670333517647,19.54565854826889,21.02965135136836,20.04238412246305,19.6712354229458,20.34542746989629,22.613290083013,19.69291383916836,20.27821870434086,19.3143670282037,21.14434636461847,18.79988094190395,18.60571257101216
19.38324966133451,18.76217162766072,19.76029208659662,19.5276041261293,21.33765803198925,19.43161191533286,21.1691443348733,18.27315222141281,20.97265499032822,19.51232785756519,20.53376110838992,21.18735987123102,19.4861693404917,19.74864034382304,23.12912621110628,20.1007523120181,19.88962686147506,20.6625138936067,20.92885455866942,20.55142908359927,22.22802042759395,19.56822676529226,25.76165123221544,21.1342948544607,19.56047483597615,20.07102146893153,19.66274016459068,21.01586410095936,21.35340619204028,17.56320074427177,21.34760607889785,18.99131764295027,19.76737890742392,19.78976736298586,19.39592076045352,20.32543937879112,19.45882106419166,19.41313665281452,20.41033041326442,20.13228794867013,20.06983409217511,19.90742769411417,19.82761321620939,19.99432858826231,19.70764738760972,19.21888486411828,20.37082421321154,20.26168929920386,18.01241506398745,19.48764402472749,21.70236969343816,21.07646193154814,21.75426742231911,21.16021362148209,20.11828309022695,20.59461930653672,18.68430860456447,20.31567356172382,20.72835845686944,20.91432055529847,20.89513485032966,20.34113189000622,21.14764903181774,20.4070313732576,20.21565178386668,21.4791629819125,20.12800706092296,18.57196712290511,19.04367229291482,18.33530479282699,22.12487215313635,18.0366164104371,22.15168464584758,20.25724555531764,18.09825946044742,18.52274591711328,20.17487147659638,19.37414458679422,19.15713319039386,20.8892039917333,20.21683886785692,20.39908173901745,21.58139848532667,19.73046957765502,20.06006514848458,19.80192805270696,21.4136668883443,20.46615739319924,20.38117318773481,19.42580953436894,19.72941815766919,19.80425032054101,19.82057815785218,20.50670905455648,18.71647228546228,19.56081593835434,20.29583348674628,19.14593109984423,20.57331846710738,20.20815261313855,20.5525050790352,19.51997474195092,19.78447780192406,19.51398753561411,19.96926998082181,20.34966885337197,18.52574989441812,20.16525012409791,19.47749996758883,20.45553638988395,20.36493942746763,18.86303035659318,19.92642875517408,19.49886317669962,18.75680835690702,19.4109523305067,18.76999766083204,19.17440262942749,20.29922309319838,20.46811696147538,18.64065485525744,19.6415705749433,19.31772431134216,19.17760870289593,20.93873917758578,20.19369908980216,20.32965845953076,19.89506952144558,19.69568521317358,20.98954621204234,19.77156170618232,19.45337859799618,21.01527801156287,21.66574955872488,19.78100307296906,20.55833455119297,19.46411928160862,20.98068454006411,18.95477310492707,18.59214495217619
19.23474136257194,18.35845224451241,19.76177432089974,18.40635416128407,20.51355158339774,19.45068757992288,20.91526249724188,18.36935557242148,21.23898730213122,19.27664093546564,20.01960994530402,21.03483722716472,17.7895678827622,19.74597216780074,20.74888146199588,19.60923899827064,19.7890534916413,19.38340983419126,19.82628903872458,20.92925610845581,22.91144770449786,19.62490659151107,25.76409187646778,21.43124875428617,19.58806188450253,20.85252722265906,19.92159002912667,20.68157560585456,20.80094690228341,18.64083754445054,22.10184722107217,19.32661934997091,19.82070888565267,19.53559743815528,19.33607195910783,19.40720554958235,19.93869282145463,19.97725740601271,20.49530477103344,20.16360746573689,20.23840751068002,19.5785063202683,19.91759641344727,20.14306445680296,19.78364585295312,19.30433383766036,19.21911346773017,20.36518993565194,18.00230003859639,19.58171945975708,21.49321432336278,20.79367335719191,23.38598199596405,21.43994872002632,19.97317801181667,20.55243294730808,18.44287385331421,20.91498956004525,20.68799415033926,20.23529296342918,20.87006390758987,20.35973727785804,20.87940038680696,20.02619142627241,20.52656842888865,21.09735126915124,20.5351695854489,19.0561257230611,18.83082017317312,18.03433698546887,20.90894959851497,20.03697461224804,21.49419282743507,19.26022994545126,19.02329095175116,18.31329972930324,20.01190721729469,20.21558288609009,19.65110006565879,20.59520027936428,19.68513960004752,21.37492605964187,19.89534135960624,19.77326650002688,20.56828765804955,20.10794854486027,18.57532612127046,20.5451695546001,20.16468248839033,19.63769858934148,19.73146270113388,19.956025622465,20.10634058184772,20.09853370681393,18.94714514206694,20.18113641410671,20.64007899697751,20.13181522408526,20.02098898630267,19.8821793946165,20.40587933362508,19.63365454879284,21.27406418514468,19.87625868424688,20.14721910585416,20.03912040818702,19.30227843738029,20.17998168406152,19.55763724975867,21.52050528805058,20.39240208880522,19.03216632377819,20.2187091894313,20.18806807355638,20.22815660283368,19.53672898165774,19.57281883643657,19.47191942436597,20.12591685342737,20.64549030141402,18.96679022307022,20.45726527951065,19.36596694488072,18.29535633943264,20.10473785847222,20.74491552270567,20.20502256973508,19.57985078964434,19.44013438641121,20.67925914364207,20.05784155403192,19.79851402698264,20.59017323216299,22.00760552134447,19.52349411715137,20.52714503760546,19.6565967241888,20.89114736406923,19.32027216262641,18.76538018520282
19.36080192732522,18.7132303223211,19.81117253987991,18.66604360334342,20.82699289978947,19.18880084356818,21.18464724799034,17.29125979404207,21.17256205788789,18.71491209500248,19.94175253248235,21.10126058499438,19.60349184894416,18.91165888373571,21.40798128515855,20.07253906184463,20.27015960870612,19.88287332080775,19.41267003814682,20.39341049459824,21.98811717850014,19.82208556735625,25.77280714185727,21.26247809530601,19.76913294500048,19.61791385110465,19.56787391845314,20.76601647942109,20.82593455300907,17.50316247193597,22.22904760688901,19.2128732024998,20.11875430026228,19.54540549423716,19.38577992153201,19.00788751992719,19.90006722624348,19.25991364063311,19.62916690177056,19.86796936531544,18.9710186948455,19.54807589482545,20.14643681326412,20.16936417695496,19.5700547702078,19.14411450569622,19.82212290979353,20.23836881392287,18.56464876299322,20.35219167674511,22.034532310959,21.2110688997922,21.65788547002813,21.3646286364659,20.84389752049448,20.1123490406533,18.20182762952516,20.72849948044426,20.55836522177396,21.1535848689399,20.82828364850828,21.01517665757383,21.25071626476083,19.92778581499054,20.36206558683912,20.44198391368801,20.34721959193013,18.94795744443306,19.69332211245032,17.57399247128199,20.79621995347875,18.66220018194906,21.51866906768614,19.1133300626526,18.42945862496258,18.05965890519421,19.77674235596834,20.9158518154126,19.63347593744953,20.66340655230119,19.58673262996605,20.50645006396424,19.90650865871547,19.82682006824066,20.48689159046938,19.97489600131988,19.72079173836038,20.80639206226218,20.26150802325488,19.47941925036092,20.01084453421826,19.92325849632137,19.92970541633189,20.8348979668959,18.83692171426919,19.70561670217128,19.80668148565591,19.86535892767153,20.46969541856536,19.60087960638792,20.6773881217302,19.87191881783892,20.74103543260116,19.80164478644174,20.63026669232382,19.84693493644038,19.65240982678297,20.43238682970507,19.77274012411703,20.41509825637086,20.30877847312847,19.3423671045836,20.20282106097719,19.99202150190544,20.33909039598625,19.59766503355352,19.01424610502644,19.53189129209718,20.25391248672864,20.34505031020139,19.51811755365553,20.42197985484192,19.6283875433934,18.71935492574973,20.26752383587721,20.55057060350506,19.8617887003692,19.61901403245796,18.64422009241728,20.71652761331563,20.2712602748603,18.75274438805899,20.55461440934247,21.90346626163192,19.71585351655641,20.47838356689313,19.44690007677483,20.90451251104393,19.11383990121803,19.11413992349363
20.2190304393519,18.35464539445364,20.46062419671725,18.42039187005563,20.9698024477399,19.35320080325834,20.73227356539617,18.94575130864185,20.07254995566812,19.96802313090963,18.84006210000348,21.02746957779093,18.62852137687685,20.42412719838379,22.90905561334156,20.06437996299603,19.49082973683337,19.32663089616301,20.16481013160133,21.58399775434143,22.69074580990108,19.52395396004735,25.76824998907088,21.091801340625,20.08084479266109,20.50007277547776,19.91201800716148,20.73120339836108,21.81405069208529,19.35752831120229,21.85281287196568,19.57244699581434,19.1080123532282,19.54797183192263,19.66024101109148,19.88730023522365,20.45525743052952,19.28596094968488,20.60262417442794,19.7571355077494,20.10375658934566,19.8349519287362,20.0412649199999,19.95095657518788,20.03443586870466,19.66089011178882,20.17091232994877,20.3054381377514,18.11594658232967,20.86765376389106,21.69600520241288,20.90076025810585,21.94655937588621,20.17063757267901,19.4372729751797,20.60720737957921,18.43648449464772,20.44228671631065,20.59831842022968,21.81846550428722,20.96976647841191,20.53793177328208,20.87665187386115,20.54691248543482,20.43242589976532,19.9528210848222,20.30960245822926,18.83619378666942,19.54397515478858,18.55446658191288,21.65957383490712,18.7972446961366,22.32822760668827,19.66258177646302,19.12953861367982,19.64447362916948,19.99797563329266,19.4846157187158,20.49708234295575,21.04146209509868,19.76191989086117,20.44870505612274,20.20271089372064,20.18874405722849,20.45239723101344,20.03665932889783,18.42084338165,20.68945642915016,20.37827454222948,19.89033905056538,19.94518446032128,19.9581113113464,19.8310845297553,19.99959176075882,18.95934125252754,19.55173949745348,20.33743233717527,20.79252114662251,20.24585082230894,19.7834361211741,20.57465558618061,19.79629755736697,21.27725733689887,19.562412924548,20.20591382657479,20.20670436421454,19.35503715470299,20.59002877190416,19.98140447336588,21.95208719684112,20.3458677553999,18.90589576876588,20.33867459772668,20.15374833424596,17.82841442728678,20.83537051139109,19.53091426978654,19.51891052310103,19.9586852098171,20.56649891287307,19.30309799651635,19.04461442907638,19.53561507063474,18.92846656615148,20.45420333008746,20.39749076975421,19.83636658837969,19.51274739187823,19.31429888320782,20.64536641044259,20.20276581123471,20.56446251277382,19.59504206231676,21.7658116640662,19.89908956724985,21.18317306223077,19.49573287956138,21.27296123819848,18.81776982456131,19.24011135931692
19.1985983675825,19.52511472191817,20.67688131563528,18.17773603114755,21.45687741467896,19.94843981876796,21.13144776683544,18.0253777378082,21.39946047324702,19.51797352144541,19.4222096725211,21.09761998585246,18.96636947448399,20.25304639212033,22.55147456887361,20.24751367707655,20.55461657710429,19.90726486435197,19.95767134608689,21.00556739133456,22.41938453186275,19.3867821222338,25.77280714185727,20.92937738858966,19.54134884603459,20.06731130908844,19.54138188388084,20.71694071344744,21.2649083719605,18.8366242505826,21.89098117908034,17.95201700754464,19.26098005810768,19.5946725001526,19.42294831875086,19.28251628046584,20.23562953432286,19.41050074496633,20.5365149918147,20.13355807800942,20.18971333663558,20.36941499622945,19.8354207831983,20.17404587608595,19.93958704934845,19.3704563418478,19.3741462399695,20.17723825043126,17.84603748775399,21.43367057705649,21.27375208896636,20.81500241881616,22.62939614689568,20.16471876747098,20.07298141292548,20.43175629301055,17.86284221762489,20.81259712155543,20.81128286842934,21.87935192919302,20.73841135728851,20.6543371493451,20.80329859647662,20.77105480162016,20.29394304297086,20.32345575178999,20.54895397687292,18.44082249743192,19.02106480562458,17.89910540042939,22.82241504419188,18.72697755615828,22.38238224737808,19.526444132595,18.68861493648273,18.47157057596962,20.03212605278689,20.23646817364844,19.06997943433246,20.71041796308416,19.63344671029614,20.56702251667386,20.0627586065805,19.61630046197294,20.40459503277323,20.03830531100481,18.92542187554055,20.34802839887798,20.2992789041374,19.52338143211895,20.11452070757284,20.17299361018095,19.94486006950988,21.13789201363986,18.812633839417,19.65408930605783,20.83478785227796,20.14824065595795,20.47257619210853,20.01628178463149,20.55104058534247,19.80073144990367,21.03330407249958,20.02122644627512,20.18340926308038,20.33676176602443,19.11994577925726,20.44902162094949,20.13768130676217,20.98331855275608,20.20455957720538,19.29297730455429,20.26160901102289,19.92669958339349,20.23737109938244,20.60345715470676,18.64366970698642,19.62182840675727,19.98446813634562,20.52279095340877,19.16426987484064,18.75236029390502,19.37347293822294,18.92050613595245,20.25508806300077,20.33751498028882,20.1100345743909,19.82493439175092,19.41523091416597,21.5081308817615,19.99536306801771,19.00165493636297,19.63930558931056,22.22533922302183,19.6230445593969,21.15838772648483,19.26297265268288,21.29186422965731,19.63911574359124,19.19559892795915
