PCNA_HUMAN,FAS_HUMAN,PARP1_HUMAN,HMGB1_HUMAN,CDK2_HUMAN,HMGN1_HUMAN,CDK1_HUMAN,STMN1_HUMAN,PRDX1_HUMAN,PHB2_HUMAN,FUBP1_HUMAN,ILF3_HUMAN
11.51301564216542,10.13788556109167,11.526693951734122,14.855595367331217,11.622187312485035,12.275664712275269,10.339412024027249,12.654624918860083,10.27753247556444,12.008815185017218,9.97803081469167,9.649229351095498
9.712236391227245,8.299219646887725,8.5225121878989,11.368316350952973,9.837404095710024,9.676312463810431,9.450732066955014,10.366588314033033,7.682402232671153,10.151704950866575,9.681796567364774,9.027317322429612
11.100075884241015,9.434833518594951,10.427534670781268,14.27315553498418,11.409347790300668,11.03720069107258,9.862356550736147,11.42249356559513,12.113791326994262,11.077969719797323,10.355756636780033,10.135315977950933
10.14022043670141,8.604380476161092,8.031493312828061,11.462876494789931,-0.685196266987415,8.539760630966766,5.384253450632737,5.982718907312228,7.866717285397701,8.394503115529455,8.866801672244588,8.945605643212957
9.773423318079164,8.89974057898628,8.976944749585785,11.504677125831671,10.09439880820297,11.19235573343853,9.93183284012322,10.278269393162276,8.734983436066042,11.417899289879946,10.264078170379394,9.227147281802994
9.967251746904534,7.055827190849714,8.731586210329226,11.277889073848103,10.28743698009071,9.778526947584643,8.827593828682787,11.11246203211715,5.807093177336311,9.310914813776938,9.541953034512085,8.64426038758604
10.429456394911796,9.242744705843263,10.092016437688843,11.012902557039766,9.84112893663798,10.82279884823521,9.792050509735104,9.579289663475679,9.40566855746233,9.729257985101247,9.762277839040838,9.515529594427797
9.423870182193465,7.244881693071627,-1.26109897256816,10.931274454736712,9.322737098406332,7.983609555435631,9.009245220643734,8.976443119126678,8.188390567083669,6.341503595052531,8.682959569765242,8.852831360682071
10.829557009903114,10.304781274563153,10.44672921666253,12.250987935171423,11.017024897226019,12.369822646051135,12.817992591258008,11.419616077854993,11.463590019247173,11.944442383723677,10.374668281901462,10.380082610499445
10.365560716664662,9.443646620760981,9.69360711417201,11.76494149210176,9.33365328553123,10.404968704382082,8.937990067147004,10.170040734100583,9.95523917176138,9.813207358485498,9.797524182844345,9.879536794805624
10.428531693224253,8.703418965560338,10.05611857899821,14.102495050251658,9.24930374569837,11.238936658850509,9.253981964023737,11.364914195167735,10.161279284547845,11.67625579183923,9.794902089171584,9.83293609689897
9.59589566208793,8.608830059142935,8.675423362477218,10.941638251889222,10.532616955771912,9.141251701592957,9.652079449922875,9.47709169133027,7.288999330357607,9.447497453966283,9.179886224908975,8.979659669314445
10.35539414023956,9.541094801914221,9.80205819370433,11.42510412884209,11.902877729290422,11.477843330872279,9.759536158879106,10.893009578681625,10.604981901818743,10.341091317642572,10.295927145585944,9.616738099791505
11.624063503904633,10.125179633217515,10.006441208359046,11.887565955634214,10.226522682280708,11.801549892208092,8.61051786849,10.498215898658172,10.167243936560354,11.263472763982728,10.547686478624275,10.83009423876807
10.035081218860302,9.809773251610352,9.637615848988297,11.928412190957104,11.545373636925206,10.840408718240282,10.314688553919787,10.507012522945299,10.141874272130094,9.941765277882471,10.298715856685266,10.630803816201489
7.2678208615333775,7.415572152553575,-1.4167978635028944,10.937145935810483,7.4960361333348535,-1.103947873362497,5.4776845048358505,10.131251422220117,7.418004412036141,-1.1914072959788302,0.9534178395357582,7.645398543612621
9.989821445534266,9.485257574651316,9.602941529090007,12.09561003623999,10.643320483405326,11.075699588837825,10.0057991573704,10.555408528211547,9.974145824622651,10.873811364280623,10.032708685103477,10.221690429256885
8.881855805973387,7.948144196114105,8.031644205356939,10.846890105450562,8.383154057307785,8.716324716639289,7.631026328615956,9.546815241035112,9.3689135228823,8.926070217219705,8.407002138220435,7.890848537799887
9.897202018766524,9.128363171912861,8.558656738549372,12.015673315921427,9.583430804158164,10.576714157490317,9.420210613286661,9.880057735043021,11.390809813921917,10.34147262298778,9.993498845956594,9.890704441644974
14.633986710546363,11.067667939300339,10.30886621081248,15.095597693134629,10.524960801990037,13.231568535219548,9.770772756811176,11.372057471132711,13.157513334239205,12.035604293005555,10.742895043031902,10.487347342385906
9.155041357028631,-0.586787373748871,8.326959278144345,10.386755127463102,7.984470911595685,-0.8409496301484364,9.72990031905028,8.428661714288582,-1.2735543323815155,0.8005653647104795,9.651727135202083,7.705329987758621
9.198258415726961,8.83553448428635,-0.16219143121536173,9.681705696891322,6.680043128386022,9.585677212518691,9.804476997674836,8.078363047545379,8.552571441474013,9.042078965323014,7.655991688875744,8.390703669374512
9.211371374190461,9.033944309984205,8.919343720356949,11.246388070159266,9.874143497495956,10.083479130402376,10.465804867858864,10.087493744933331,8.654380516875404,10.409384742030296,9.35654072456424,9.320926693241498
13.16877411680094,11.349708353591064,11.321897707169093,14.326065769079271,12.590491847886476,11.7742863132657,12.41043937281962,10.976458790434275,12.78037488693337,11.771082198092591,10.482983634151106,12.969316273027825
11.181881097097625,10.214463639074038,9.779447594959963,11.865000671411591,11.001502967224678,10.687573618110488,9.130055972490421,10.467600359084235,10.421228301926204,11.063544693615272,9.974023091622655,10.346245464751041
14.955332743737427,10.455932835574497,11.566224192075378,15.037186645049065,10.99575902782939,12.7248011055909,10.966479810682943,12.871419274441706,12.748726092710204,12.348858982749409,12.604715058545287,10.474702190170362
