PCNA_HUMAN,FAS_HUMAN,PARP1_HUMAN,HMGB1_HUMAN,CDK2_HUMAN,HMGN1_HUMAN,CDK1_HUMAN,STMN1_HUMAN,PRDX1_HUMAN,PHB2_HUMAN,FUBP1_HUMAN,ILF3_HUMAN
9.357928407829851,8.74603609404041,8.338274757401543,10.51134172472316,9.822602991481709,9.602605346234407,9.853015172010872,9.176341124933597,9.728518072035513,9.319388114133494,9.897866475353215,9.35136785744016
11.102750771468209,8.52117887582165,9.867406058596885,11.42074393737954,9.530303717654004,10.454359583133169,10.178445897281101,10.333283753927022,9.402197091121772,11.279407918176487,10.072756878088704,9.37680382092465
8.551443169621823,-1.0478837416125077,0.6659824496687453,10.395389441266936,-1.345568826156954,7.919697489768167,9.361379019640097,3.2813638892023365,-0.16774366799399681,-0.8950709693462928,3.3511809059688025,-1.6264111730945086
10.71855641628976,9.242139958207275,9.858464889696593,11.420462671439092,9.63112602749588,9.431923973330159,9.46983131548045,9.884496172018281,9.989785514791137,10.264451426135384,9.302194620204464,9.429893423714459
11.297057401011037,11.028958874667032,10.500073605945154,12.015166315328791,12.735070277815325,12.771479062010467,22.990649782212397,10.162106342034669,11.579339887680923,11.318535297239455,12.058669532096395,11.57622679324303
9.406224782661312,8.526693161411787,8.436282732833092,11.607570032512852,11.028052177874248,9.723254474835855,9.785023676282142,9.780328013372808,6.479576810523438,9.547361494989783,9.573453714011753,9.087680495823554
10.372275451192136,9.159306098451106,9.503360382386573,12.028345646876069,10.625592662227058,10.546977168084185,9.841247478417305,9.879285088214695,10.13563337907977,11.196075290534978,11.102269553873581,10.145856733787364
10.665334044670244,9.84093961286056,10.301691004472334,12.617643748939729,11.183403708637462,12.582115060305771,14.37116268292567,12.559666366035021,10.434314242175946,11.876109170531123,10.188582968145251,9.620616312691594
10.549646010018195,8.706407578324818,9.540734758275597,12.414301515407855,9.243213936723338,10.515583482078348,10.242973342323648,10.25639531635467,10.485295237878091,11.030809015220095,9.708524994474253,9.595748614608697
10.109573398329022,9.37545329566387,9.974241046712164,11.896382551120588,9.704507000387732,10.405056108203915,9.875238893097782,10.409244779822437,10.167821201532314,10.98674585399002,9.915563648358827,10.681872090763745
8.061806311438659,7.614296517537246,7.81794621961908,9.315698161642867,8.292341657091228,9.99965243695246,9.037872029490643,9.719878595813883,9.58096817776932,9.221186097605809,9.009763450120372,7.887472823861423
9.189332542159953,8.583057455438736,7.58348773250121,11.050427143331092,9.043001867417656,7.1330051658155185,8.690018728663478,10.211179056620637,8.294380203157132,9.40860628403101,9.167586432440109,8.49493004309454
10.326778812727088,9.929730043666272,10.176301646406673,11.925124135144285,10.291392155631211,11.437385639535819,11.71686999427104,10.444821844129052,10.76345428592222,10.121903988309166,10.516028670029455,9.77522526455255
7.985339373662756,0.21629266884870338,-1.544807695856041,6.926528422260519,-1.0626138230291053,-1.4612178028059093,9.335634726943733,2.1783814651214577,7.825778649692854,8.399758799586682,8.160560604672296,7.02787583393139
9.907755262142597,9.446830783948668,9.557739567960224,11.651797438729881,10.475832482212892,9.819857772049101,8.361985281343284,10.230279602740941,10.324014864191831,9.71713500810945,10.408519269378399,10.446920473024132
9.169599869983323,8.822473185795198,7.8280326960847395,10.769549216017783,8.856817596777718,-1.12862931420163,3.1069550502424974,10.10527767210368,9.44531223099664,1.2429404645196684,9.445508174188522,9.465711645433425
9.57693394229238,7.79130006610485,-0.3049559746013639,9.18353479458613,0.8562277991634557,8.263931066115608,7.591152621987485,5.441623758168595,9.154615604393024,9.287276456241214,8.679189580592844,9.045155164002562
9.86872407016668,10.283569098704001,9.772646351676338,11.79475279161617,10.144545372640348,10.091549846354518,8.992099590660525,10.591431334406645,11.578308966754692,10.042507135336493,10.568456690506924,10.456845952093332
10.377829999520564,9.345450090897133,9.535507748819064,11.566970380269863,9.01174251191075,9.769918046455041,9.464495351110099,10.098199304619143,11.456129285612992,10.106057995402496,8.807886621557614,9.446548226679939
8.43109727725373,-1.1482209436341249,-2.329582114832419,8.691330123721796,-2.642302827024126,-1.7775932842414046,0.06320944685734631,7.438596608710502,-3.4477999150441834,-2.4107968201497756,1.72613425147693,5.117167889838538
9.745427945276484,8.959082317350292,9.863127628236015,11.865277509277128,10.216230248477466,11.131762658579232,9.410335668190324,10.363822384150932,10.753686036878385,10.593503443189528,10.152792964015296,9.974432486245037
10.0808534044039,8.166884027160238,9.299901440447952,11.334034434623623,9.945627145293077,8.315186892839204,9.485601820222643,10.411734522863313,7.158137727786634,9.971000506927101,10.420361271347069,8.557040159397875
9.813126192560947,8.131828125907468,9.305030404846997,11.056449590466938,9.27439465880138,10.373036406356368,8.949760633823889,9.454144771916235,8.335027001357794,9.500307662329154,9.048962244056748,6.772581995975843
10.522007860449385,8.910397263950522,9.760747463775084,12.717536104922356,11.158340516885909,11.158874977010692,9.651391828852873,10.002836256454769,9.246525606529678,10.267860604898333,10.216003872810965,9.347039600501938
10.50475763781969,8.887764379633037,8.784888634955703,11.86884772998557,8.209998879339764,-0.9751495802317147,7.363034598782445,10.078831334793255,10.85274750270895,8.85207239287767,9.225236036623894,9.1355692629122
12.059281359161705,10.03865149040352,10.83457337024034,12.764688393835943,10.32506002748721,12.387568988883206,17.47020196983567,11.555876889718235,10.439837473991856,11.759715701864318,10.638596439594643,11.135129727823946
11.666790762005826,10.505123521667882,10.330706200307672,17.38866005592911,11.555879336694932,12.90549515613097,10.239765264300315,10.350331336315072,10.530113550284034,11.82426863175736,13.336893362448468,13.343466819036404
8.963177465376463,8.613636898571807,-1.8014541880077413,9.976476997996834,7.628854342204639,-1.9307380903922682,9.008616975759576,5.354500724554222,9.912754236343488,8.001066979812082,7.450837082880617,9.366317820332034
10.421515001663614,8.774437972588066,9.102419907303698,11.738038845497426,8.539238988168213,10.142464177923028,9.446196798015224,10.472088526987893,8.828220901806148,9.434288494033835,9.189166568067895,9.710811887171568
9.75982672136551,8.391424002199345,8.214207400729736,9.53282491700575,10.25138740797527,10.057045825269173,9.50126226503973,9.173585496130777,8.645972648132247,9.561519737583781,9.908021551241283,8.70354438519631
10.731111003953332,9.28090459632858,10.611444136873185,11.366726186035578,9.88053625509787,10.371446739620898,9.150925151608272,10.049443907901919,12.253996035374424,10.803768990242194,9.840810543239844,9.741810516352484
9.46609084032442,0.20603625564646263,9.020700314545103,11.234895193482611,9.26414177877307,9.089318057681442,9.078585857780782,9.980908808412082,7.706153048768202,8.910657185307103,9.276046442328726,8.161430558220317
10.638228649835355,10.463894242628868,11.27342260061176,12.076436197458525,12.0747565849809,11.684809649011411,10.160402291445072,11.593803823163341,11.081219486439036,11.017621127233502,9.910605974507423,10.552877501939072
10.777835583136262,10.050672139450523,9.870651368534036,11.603077616254657,10.749170585218339,11.292440576435485,8.508071646810425,10.051755395609973,10.818207284515335,11.566653006171109,10.05226727001436,10.045863035544247
10.667647274994984,8.239818881352825,9.414835971768511,12.375727095912222,9.5211651477914,10.783143225259797,9.980050536355098,10.350083575050895,10.404010014396981,10.266417263238013,10.689802840564472,9.240426224990035
10.917428272546527,8.644783257672792,9.525906626889272,12.370963549657024,9.915644101862854,10.852137142587255,10.762007843155391,11.378316367222633,8.929287851919884,10.389021285323656,9.914394368015175,10.128580830423592
10.356770911951035,9.316998005676853,9.648092962623993,11.063867013430228,10.518933277136004,11.311342409370702,9.809567800746885,10.612257696866504,10.179457600320022,10.536417029015364,9.526659503625401,9.500912486084207
