HSPB1_HUMAN,ENOA_HUMAN,NPM_HUMAN,HS90A_HUMAN,HS90B_HUMAN,ANXA5_HUMAN,H14_HUMAN,CH60_HUMAN,KPYM_HUMAN,ENPL_HUMAN,PGAM1_HUMAN,NUCL_HUMAN,RL13_HUMAN,CALR_HUMAN,S10AB_HUMAN,RBMX_HUMAN,LPPRC_HUMAN,RL28_HUMAN,HNRPM_HUMAN,RS23_HUMAN,TYB10_HUMAN,RS4X_HUMAN,H4_HUMAN,RL23_HUMAN,HNRPU_HUMAN,PSME1_HUMAN,EF1A1_HUMAN,PARK7_HUMAN
9.45607078192712,11.410714980092836,11.349926112046345,10.357930709272628,12.156296887018465,9.761053815807964,10.292730177495304,9.837605726665762,10.290941762662738,9.79949303424468,10.518258468405477,11.47422217363601,11.196508481280594,9.336979027498348,10.68270027099705,10.248317884587925,9.100583294962583,11.44467328959461,10.181348521488463,11.08387899396727,13.91677935518537,10.537032408633202,12.055130826937706,11.059740195082224,9.151619524257995,7.8146447497056375,10.057893767558049,9.787837107775728
10.369755643591951,11.071798037097109,12.241102515127299,10.360339833088837,10.363661031420879,10.671220233861694,11.318054076370894,10.963418080741974,10.616484068499869,9.50233316131432,11.535667591583252,10.53070409093169,11.154617473939343,9.891808302804915,10.237089522645379,10.72684733401641,8.47623523397854,11.446880280855135,9.70486651237184,13.22592210153531,14.479094322843764,10.743496516193995,10.755685061833104,11.83732151684729,11.034991445986657,8.439166923014488,9.79105764153806,9.741921481781226
9.177461607863009,10.60573248121825,11.491911027335535,11.889602829545092,10.67205752006609,10.500713383520036,11.83743434401952,12.073087897699269,10.76329929684334,9.96068562338459,12.26442609115571,10.696960766649982,10.73346472479747,10.393976594504352,10.581167481291793,11.497065231191089,8.308726222362967,10.833779471420272,10.803848442071605,12.282182876915904,13.334495802802701,10.85178175105143,11.031789235312903,11.647941442484498,10.720566040284561,9.276940949998696,10.850739930331011,9.81995767437962
10.232890082039725,11.273762239353282,11.81914586210807,11.193609953946527,12.107716767870794,9.950095106932412,11.068486402979554,10.872856849123767,10.252317694101281,10.249477828102828,12.375415117680587,12.08057639171513,10.762937923113578,11.068387158038423,10.271035916486955,10.883815434589764,8.868734979561482,11.596165679235739,10.511714280109562,10.969167427319128,13.888241180645988,10.904127060206372,11.025231670339213,12.059955182380664,11.188185200631857,10.43924446398768,11.557248731843524,10.811397047398186
11.33976258798322,11.605029791319751,10.832308160199696,9.778849076077108,11.746714002598777,8.473912269740312,11.643175944637507,10.207218559311784,11.0960407319658,9.767989388347438,10.823503907143905,11.662042508403186,11.40664774492691,11.01017969939958,10.62352530845934,10.042295512320289,9.589360294684774,11.90266185537033,10.344195977194506,12.319706129195906,13.25171345276386,11.295425602356463,10.736347906724086,11.89090206665928,11.630448782658181,8.098431238242442,9.997525452003684,10.477286385840888
10.561540515138244,10.826108106030748,11.343963314846008,9.352344705594247,11.13618561148468,10.40786451982404,11.084180724029475,11.230528487552064,10.341612962314208,9.768954165327203,11.689071721488066,12.1756658635161,11.463827687603025,9.042979513301319,10.6988610454347,10.693341425371688,9.64598147646615,11.44908136157381,10.674840347377268,11.086592273418832,13.72366833007714,10.87615317292184,11.18800985197183,11.780902322170975,9.910752046600749,7.514638168632622,9.78957975344803,9.961660029740337
10.215082647875558,11.251441055679289,10.069182827959322,9.435003719426655,12.030478428965052,10.41154914651547,10.455717876261891,10.284628935518878,9.510954233410553,9.799028026707212,12.15880115950188,12.188097201192608,10.500792869073852,10.212742524302872,9.512219354344568,11.839196849424182,10.370059501303466,11.218647181010597,10.0304478593794,11.950480788004933,14.651096211378059,9.340287947913936,12.026896804696463,10.578037071380221,10.253651267148832,10.606770298948945,10.847059105733546,11.514721081555914
9.883022834912795,11.38888863658912,11.784353437743894,10.13646152017614,12.537306037121793,10.358059822889597,10.780079434502591,11.37379775689455,10.680471038288996,9.839053025525363,10.16952637933811,12.055896682103786,11.100336022160342,9.195170892288118,11.965235435539013,10.235248054104861,9.653431156652282,10.74769956446446,9.368511837817953,11.185079785116043,13.547923247842025,9.08832339184138,10.96454114229627,11.310396862160621,10.44311782176535,9.880022601838874,10.508225616103157,11.228092312799554
11.257639289454369,11.000686927523061,10.858716448238088,9.492311901288286,11.447466556196837,8.17326676131028,12.589822969626104,10.609624010156685,9.370519888044567,10.452807613924605,11.61721997479488,11.80601088435019,9.93599432660421,10.027700688307542,9.606086496478953,9.707956203173122,10.925347348260042,10.81074689709894,9.800720384633376,11.306246445156482,14.215119901893512,11.590656123842795,10.879845198701632,11.077372985639427,11.639381776100112,8.02382846922623,9.596792941252344,9.062143572601379
9.759457743652172,11.772495283658605,10.790100086710092,10.684196593684993,11.103667206249392,9.559889573221179,12.169962036177973,10.596202670717627,9.996168894782441,10.291461689660789,11.498360751868194,11.263974493885762,10.92391690202161,8.566991669214792,10.732943932075438,10.345284951868527,9.40945493248131,10.902291230359593,10.332762804797074,11.213728677727158,13.62691502144606,10.318378177517472,11.744208937004805,11.422739879712761,10.608205512369805,7.043968442779418,10.174550569784621,11.415672571811095
