HSPB1_HUMAN,ENOA_HUMAN,NPM_HUMAN,HS90A_HUMAN,HS90B_HUMAN,ANXA5_HUMAN,H14_HUMAN,CH60_HUMAN,KPYM_HUMAN,ENPL_HUMAN,PGAM1_HUMAN,NUCL_HUMAN,RL13_HUMAN,CALR_HUMAN,S10AB_HUMAN,RBMX_HUMAN,LPPRC_HUMAN,RL28_HUMAN,HNRPM_HUMAN,RS23_HUMAN,TYB10_HUMAN,RS4X_HUMAN,H4_HUMAN,RL23_HUMAN,HNRPU_HUMAN,PSME1_HUMAN,EF1A1_HUMAN,PARK7_HUMAN
10.10584321467007,12.743767489840309,12.274887398002692,11.066796417011863,10.751847487818337,10.839360852501349,11.99494554057648,10.972392705835697,10.107739129813616,10.800380607072249,12.691330914967082,12.675125872850753,10.480021772708204,10.837932497720002,11.342885543736966,11.600624895402909,9.870440688092327,11.820038021327466,10.854629824418083,11.782458542213059,11.890190047390675,11.206978696848282,11.98158740813705,12.1748666464974,11.287507949314147,10.108625963298321,13.185459427074388,9.442431049827885
11.419593309978005,11.275767038661398,11.877884397603768,11.57833628585861,11.938661412356101,11.58792550186971,12.518589160201952,10.317966376715054,10.652143951596761,11.773540358977108,12.190028371346513,10.753860107559476,10.567252631030636,9.529962627078561,9.635071764687773,10.892894272656314,9.175713068113387,12.156606433620071,10.976669842265643,11.892997198623663,11.89828477171225,10.4304679476729,11.478445113507048,12.508197088168046,9.74338584637292,10.574111409303162,11.13118600006995,10.635154542736851
10.343449268603658,12.400761311571406,11.637302127965276,10.917052098976484,11.469219777642925,10.580411436549666,11.756919498715398,10.978753463437155,11.228267510561242,12.071601772162081,10.499318885427767,12.641620003450475,11.89726537780633,8.944990992811702,10.052553548206893,10.392485078643366,9.9447623280194,11.460025650741853,10.727745946217082,11.753812478431895,13.144408133084736,11.799756193264244,12.571835168008898,11.862264702702957,11.547508020652852,9.471890770371436,12.110915982019511,11.021417049984205
10.846243841091551,11.647337384007601,11.990687891900752,10.952429780287469,10.530228418723445,9.77922887133272,11.683307901794262,10.101166191292071,8.717548034727265,9.59387708325516,11.829572001821054,11.72378686245561,11.386073977995935,9.364850595875124,10.984686709274298,10.41122168029033,9.841157927127966,12.573094718230344,10.877063461145823,11.077300963248248,11.841357061977376,11.974950056925488,11.154072889771523,12.074082671676736,10.99892969336578,8.506730739823368,12.127104894335273,9.566902652868265
10.998055004254645,10.208921534868958,12.380608112985675,11.122127170892838,11.47378476870028,11.450142493541767,11.25388295137283,10.8355979618532,11.626113770316097,11.785845231088262,12.530202271091689,11.346397376509419,11.316252814440293,10.977470016370074,11.494069968368372,11.427959229450554,7.933266197663407,11.870647710531166,11.62785893970311,12.995573394444202,11.759216401975836,10.369549267086006,12.979040926998437,11.532458558026285,10.91187815740999,10.330540570495396,11.315668692933194,10.632042528355303
11.613797991481597,12.564034297227602,12.602543324478695,10.991426504916555,12.02616918784788,10.786780585343065,11.227110553871439,11.23150463228583,11.585440682616778,12.188902380976176,13.025718852511911,11.464877343155264,13.101340378425853,11.286961039353457,9.462449271066887,10.431435866858138,9.164118395263978,12.18766448079696,9.960243230432779,10.891163336812305,11.223121091570482,10.181044604395524,11.707743195382278,12.745771751022605,10.745171178445117,9.426597979408728,11.005465381622708,12.108424941199823
10.841628560554009,11.044527414414002,12.48894528630031,10.950146012823376,11.107147826569804,10.140585647625842,13.002479531825559,11.829597773875314,11.212406105016072,10.972601132802115,12.751778072158702,12.517447824120874,12.576346474820074,10.789680818405214,11.244881651997337,10.992116542663418,11.632870383081244,11.459422652344692,12.492869895783087,11.634094581501463,12.94494138648915,9.836107148783757,12.360326281150524,11.501873672414787,10.819916594317394,10.082236035115443,11.10629141595437,10.7958155023615
10.590570446087066,12.51474198148186,11.497575201879403,11.476753953258264,11.549908897771163,9.487114572481161,10.870689660819139,12.236418234258545,8.808599431022989,10.755526374350996,13.468299078779314,12.03231947626423,12.547953223737219,9.498649964390665,10.64760143861538,11.464005695333666,9.156321081033157,11.01400689504585,10.17890765770404,11.330832792311826,12.132261139703502,9.591642639365022,11.701136032633393,11.23082751646352,10.566549667630529,9.082369260050763,10.446564401250921,10.468907301952761
10.56707660377613,13.58970390434325,10.72881943043202,11.955282538976732,10.585477856559653,10.46692684718438,10.98419450966939,10.631393834095478,9.023643572679237,10.633626178358895,11.182042231691746,11.201715934282989,12.482760928989064,9.489964808861714,11.547359728525269,11.017775430491657,10.038101858120735,11.910883340329438,11.528188848771443,12.29085691967404,13.139234835363318,9.938182815884163,10.447128518568785,12.240498080541677,11.892787920638026,10.736045817303822,11.328302619145697,11.19631383156316
10.150933952748538,12.587463228460193,12.520301274503737,11.376033065849365,12.993667961461892,10.794443292032629,11.381533274935638,10.129250405130444,10.210599081291033,10.292064712425887,11.833003405898342,10.722086307300797,10.81057334500968,10.101199080704918,10.47463259091667,11.79785818086441,10.925092788422283,12.488143468963294,10.069288327007941,11.436767767374322,13.619775422496112,10.379825206536045,12.791225967430542,12.720794836046327,11.797465115408915,10.171995158942872,10.523835526752363,10.302282801287403
